"process","season","zone","rate","number"
"activated-sludge-l","wint","dormitories",0.00,0.00
"activated-sludge-l","wint","energyIsland",0.00,0.00
"activated-sludge-l","wint","factory",0.00,0.00
"activated-sludge-l","wint","factory_assembly",0.00,0.00
"activated-sludge-l","wint","factory_blades",0.00,0.00
"activated-sludge-l","wint","hospital",0.00,0.00
"activated-sludge-l","wint","multifunction",0.00,0.00
"activated-sludge-l","wint","northDistrict",0.00,0.00
"activated-sludge-l","wint","quality",0.00,0.00
"activated-sludge-l","wint","reserved",0.00,0.00
"activated-sludge-l","wint","residential",0.00,0.00
"activated-sludge-l","wint","school",0.00,0.00
"activated-sludge-l","wint","tech",0.00,0.00
"activated-sludge-l","sum","dormitories",0.00,0.00
"activated-sludge-l","sum","energyIsland",0.00,0.00
"activated-sludge-l","sum","factory",0.00,0.00
"activated-sludge-l","sum","factory_assembly",0.00,0.00
"activated-sludge-l","sum","factory_blades",0.00,0.00
"activated-sludge-l","sum","hospital",0.00,0.00
"activated-sludge-l","sum","multifunction",0.00,0.00
"activated-sludge-l","sum","northDistrict",0.00,0.00
"activated-sludge-l","sum","quality",0.00,0.00
"activated-sludge-l","sum","reserved",0.00,0.00
"activated-sludge-l","sum","residential",0.00,0.00
"activated-sludge-l","sum","school",0.00,0.00
"activated-sludge-l","sum","tech",0.00,0.00
"activated-sludge-l","shoulder","dormitories",0.00,0.00
"activated-sludge-l","shoulder","energyIsland",0.00,0.00
"activated-sludge-l","shoulder","factory",0.00,0.00
"activated-sludge-l","shoulder","factory_assembly",0.00,0.00
"activated-sludge-l","shoulder","factory_blades",0.00,0.00
"activated-sludge-l","shoulder","hospital",0.00,0.00
"activated-sludge-l","shoulder","multifunction",0.00,0.00
"activated-sludge-l","shoulder","northDistrict",0.00,0.00
"activated-sludge-l","shoulder","quality",0.00,0.00
"activated-sludge-l","shoulder","reserved",0.00,0.00
"activated-sludge-l","shoulder","residential",0.00,0.00
"activated-sludge-l","shoulder","school",0.00,0.00
"activated-sludge-l","shoulder","tech",0.00,0.00
"activated-sludge-ozone-l","wint","dormitories",0.00,0.00
"activated-sludge-ozone-l","wint","energyIsland",0.00,0.00
"activated-sludge-ozone-l","wint","factory",0.00,0.00
"activated-sludge-ozone-l","wint","factory_assembly",0.00,0.00
"activated-sludge-ozone-l","wint","factory_blades",0.00,0.00
"activated-sludge-ozone-l","wint","hospital",0.00,0.00
"activated-sludge-ozone-l","wint","multifunction",0.00,0.00
"activated-sludge-ozone-l","wint","northDistrict",0.00,0.00
"activated-sludge-ozone-l","wint","quality",0.00,0.00
"activated-sludge-ozone-l","wint","reserved",0.00,0.00
"activated-sludge-ozone-l","wint","residential",0.00,0.00
"activated-sludge-ozone-l","wint","school",0.00,0.00
"activated-sludge-ozone-l","wint","tech",0.00,0.00
"activated-sludge-ozone-l","sum","dormitories",0.00,0.00
"activated-sludge-ozone-l","sum","energyIsland",0.00,0.00
"activated-sludge-ozone-l","sum","factory",0.00,0.00
"activated-sludge-ozone-l","sum","factory_assembly",0.00,0.00
"activated-sludge-ozone-l","sum","factory_blades",0.00,0.00
"activated-sludge-ozone-l","sum","hospital",0.00,0.00
"activated-sludge-ozone-l","sum","multifunction",0.00,0.00
"activated-sludge-ozone-l","sum","northDistrict",0.00,0.00
"activated-sludge-ozone-l","sum","quality",0.00,0.00
"activated-sludge-ozone-l","sum","reserved",0.00,0.00
"activated-sludge-ozone-l","sum","residential",0.00,0.00
"activated-sludge-ozone-l","sum","school",0.00,0.00
"activated-sludge-ozone-l","sum","tech",0.00,0.00
"activated-sludge-ozone-l","shoulder","dormitories",0.00,0.00
"activated-sludge-ozone-l","shoulder","energyIsland",0.00,0.00
"activated-sludge-ozone-l","shoulder","factory",0.00,0.00
"activated-sludge-ozone-l","shoulder","factory_assembly",0.00,0.00
"activated-sludge-ozone-l","shoulder","factory_blades",0.00,0.00
"activated-sludge-ozone-l","shoulder","hospital",0.00,0.00
"activated-sludge-ozone-l","shoulder","multifunction",0.00,0.00
"activated-sludge-ozone-l","shoulder","northDistrict",0.00,0.00
"activated-sludge-ozone-l","shoulder","quality",0.00,0.00
"activated-sludge-ozone-l","shoulder","reserved",0.00,0.00
"activated-sludge-ozone-l","shoulder","residential",0.00,0.00
"activated-sludge-ozone-l","shoulder","school",0.00,0.00
"activated-sludge-ozone-l","shoulder","tech",0.00,0.00
"activated-sludge-ozone-s","wint","dormitories",0.00,0.00
"activated-sludge-ozone-s","wint","energyIsland",0.00,0.00
"activated-sludge-ozone-s","wint","factory",0.00,0.00
"activated-sludge-ozone-s","wint","factory_assembly",0.00,0.00
"activated-sludge-ozone-s","wint","factory_blades",0.00,0.00
"activated-sludge-ozone-s","wint","hospital",0.00,0.00
"activated-sludge-ozone-s","wint","multifunction",0.00,0.00
"activated-sludge-ozone-s","wint","northDistrict",0.00,0.00
"activated-sludge-ozone-s","wint","quality",0.00,0.00
"activated-sludge-ozone-s","wint","reserved",0.00,0.00
"activated-sludge-ozone-s","wint","residential",0.00,0.00
"activated-sludge-ozone-s","wint","school",0.00,0.00
"activated-sludge-ozone-s","wint","tech",0.00,0.00
"activated-sludge-ozone-s","sum","dormitories",0.00,0.00
"activated-sludge-ozone-s","sum","energyIsland",0.00,0.00
"activated-sludge-ozone-s","sum","factory",0.00,0.00
"activated-sludge-ozone-s","sum","factory_assembly",0.00,0.00
"activated-sludge-ozone-s","sum","factory_blades",0.00,0.00
"activated-sludge-ozone-s","sum","hospital",0.00,0.00
"activated-sludge-ozone-s","sum","multifunction",0.00,0.00
"activated-sludge-ozone-s","sum","northDistrict",0.00,0.00
"activated-sludge-ozone-s","sum","quality",0.00,0.00
"activated-sludge-ozone-s","sum","reserved",0.00,0.00
"activated-sludge-ozone-s","sum","residential",0.00,0.00
"activated-sludge-ozone-s","sum","school",0.00,0.00
"activated-sludge-ozone-s","sum","tech",0.00,0.00
"activated-sludge-ozone-s","shoulder","dormitories",0.00,0.00
"activated-sludge-ozone-s","shoulder","energyIsland",0.00,0.00
"activated-sludge-ozone-s","shoulder","factory",0.00,0.00
"activated-sludge-ozone-s","shoulder","factory_assembly",0.00,0.00
"activated-sludge-ozone-s","shoulder","factory_blades",0.00,0.00
"activated-sludge-ozone-s","shoulder","hospital",0.00,0.00
"activated-sludge-ozone-s","shoulder","multifunction",0.00,0.00
"activated-sludge-ozone-s","shoulder","northDistrict",0.00,0.00
"activated-sludge-ozone-s","shoulder","quality",0.00,0.00
"activated-sludge-ozone-s","shoulder","reserved",0.00,0.00
"activated-sludge-ozone-s","shoulder","residential",0.00,0.00
"activated-sludge-ozone-s","shoulder","school",0.00,0.00
"activated-sludge-ozone-s","shoulder","tech",0.00,0.00
"activated-sludge-s","wint","dormitories",0.00,0.00
"activated-sludge-s","wint","energyIsland",0.00,0.00
"activated-sludge-s","wint","factory",0.00,0.00
"activated-sludge-s","wint","factory_assembly",0.00,0.00
"activated-sludge-s","wint","factory_blades",0.00,0.00
"activated-sludge-s","wint","hospital",0.00,0.00
"activated-sludge-s","wint","multifunction",0.00,0.00
"activated-sludge-s","wint","northDistrict",0.00,0.00
"activated-sludge-s","wint","quality",0.00,0.00
"activated-sludge-s","wint","reserved",0.00,0.00
"activated-sludge-s","wint","residential",0.00,0.00
"activated-sludge-s","wint","school",0.00,0.00
"activated-sludge-s","wint","tech",0.00,0.00
"activated-sludge-s","sum","dormitories",0.00,0.00
"activated-sludge-s","sum","energyIsland",0.00,0.00
"activated-sludge-s","sum","factory",0.00,0.00
"activated-sludge-s","sum","factory_assembly",0.00,0.00
"activated-sludge-s","sum","factory_blades",0.00,0.00
"activated-sludge-s","sum","hospital",0.00,0.00
"activated-sludge-s","sum","multifunction",0.00,0.00
"activated-sludge-s","sum","northDistrict",0.00,0.00
"activated-sludge-s","sum","quality",0.00,0.00
"activated-sludge-s","sum","reserved",0.00,0.00
"activated-sludge-s","sum","residential",0.00,0.00
"activated-sludge-s","sum","school",0.00,0.00
"activated-sludge-s","sum","tech",0.00,0.00
"activated-sludge-s","shoulder","dormitories",0.00,0.00
"activated-sludge-s","shoulder","energyIsland",0.00,0.00
"activated-sludge-s","shoulder","factory",0.00,0.00
"activated-sludge-s","shoulder","factory_assembly",0.00,0.00
"activated-sludge-s","shoulder","factory_blades",0.00,0.00
"activated-sludge-s","shoulder","hospital",0.00,0.00
"activated-sludge-s","shoulder","multifunction",0.00,0.00
"activated-sludge-s","shoulder","northDistrict",0.00,0.00
"activated-sludge-s","shoulder","quality",0.00,0.00
"activated-sludge-s","shoulder","reserved",0.00,0.00
"activated-sludge-s","shoulder","residential",0.00,0.00
"activated-sludge-s","shoulder","school",0.00,0.00
"activated-sludge-s","shoulder","tech",0.00,0.00
"airCon_central","wint","dormitories",0.00,0.00
"airCon_central","wint","energyIsland",0.00,1.00
"airCon_central","wint","factory",0.00,0.00
"airCon_central","wint","factory_assembly",0.00,1.00
"airCon_central","wint","factory_blades",0.00,0.00
"airCon_central","wint","hospital",0.00,0.00
"airCon_central","wint","multifunction",0.00,1.00
"airCon_central","wint","northDistrict",0.00,0.00
"airCon_central","wint","quality",0.00,0.00
"airCon_central","wint","reserved",0.00,0.00
"airCon_central","wint","residential",0.00,0.00
"airCon_central","wint","school",0.00,0.00
"airCon_central","wint","tech",0.00,0.00
"airCon_central","sum","dormitories",0.00,0.00
"airCon_central","sum","energyIsland",0.00,1.00
"airCon_central","sum","factory",0.00,0.00
"airCon_central","sum","factory_assembly",0.00,1.00
"airCon_central","sum","factory_blades",0.00,0.00
"airCon_central","sum","hospital",0.00,0.00
"airCon_central","sum","multifunction",0.00,1.00
"airCon_central","sum","northDistrict",0.00,0.00
"airCon_central","sum","quality",0.00,0.00
"airCon_central","sum","reserved",0.00,0.00
"airCon_central","sum","residential",0.00,0.00
"airCon_central","sum","school",0.00,0.00
"airCon_central","sum","tech",0.00,0.00
"airCon_central","shoulder","dormitories",0.00,0.00
"airCon_central","shoulder","energyIsland",0.00,1.00
"airCon_central","shoulder","factory",0.00,0.00
"airCon_central","shoulder","factory_assembly",0.00,1.00
"airCon_central","shoulder","factory_blades",0.00,0.00
"airCon_central","shoulder","hospital",0.00,0.00
"airCon_central","shoulder","multifunction",0.00,1.00
"airCon_central","shoulder","northDistrict",0.00,0.00
"airCon_central","shoulder","quality",0.00,0.00
"airCon_central","shoulder","reserved",0.00,0.00
"airCon_central","shoulder","residential",0.00,0.00
"airCon_central","shoulder","school",0.00,0.00
"airCon_central","shoulder","tech",0.00,0.00
"airCon_split","wint","dormitories",0.00,0.00
"airCon_split","wint","energyIsland",0.00,0.00
"airCon_split","wint","factory",0.00,0.00
"airCon_split","wint","factory_assembly",0.00,0.00
"airCon_split","wint","factory_blades",0.00,0.00
"airCon_split","wint","hospital",0.00,0.00
"airCon_split","wint","multifunction",0.00,0.00
"airCon_split","wint","northDistrict",0.00,0.00
"airCon_split","wint","quality",0.00,0.00
"airCon_split","wint","reserved",0.00,0.00
"airCon_split","wint","residential",0.00,0.00
"airCon_split","wint","school",0.00,0.00
"airCon_split","wint","tech",0.00,0.00
"airCon_split","sum","dormitories",0.00,0.00
"airCon_split","sum","energyIsland",0.00,0.00
"airCon_split","sum","factory",0.00,0.00
"airCon_split","sum","factory_assembly",0.00,0.00
"airCon_split","sum","factory_blades",0.00,0.00
"airCon_split","sum","hospital",0.00,0.00
"airCon_split","sum","multifunction",0.00,0.00
"airCon_split","sum","northDistrict",0.00,0.00
"airCon_split","sum","quality",0.00,0.00
"airCon_split","sum","reserved",0.00,0.00
"airCon_split","sum","residential",0.00,0.00
"airCon_split","sum","school",0.00,0.00
"airCon_split","sum","tech",0.00,0.00
"airCon_split","shoulder","dormitories",0.00,0.00
"airCon_split","shoulder","energyIsland",0.00,0.00
"airCon_split","shoulder","factory",0.00,0.00
"airCon_split","shoulder","factory_assembly",0.00,0.00
"airCon_split","shoulder","factory_blades",0.00,0.00
"airCon_split","shoulder","hospital",0.00,0.00
"airCon_split","shoulder","multifunction",0.00,0.00
"airCon_split","shoulder","northDistrict",0.00,0.00
"airCon_split","shoulder","quality",0.00,0.00
"airCon_split","shoulder","reserved",0.00,0.00
"airCon_split","shoulder","residential",0.00,0.00
"airCon_split","shoulder","school",0.00,0.00
"airCon_split","shoulder","tech",0.00,0.00
"algae-cultivation-l","wint","dormitories",0.00,0.00
"algae-cultivation-l","wint","energyIsland",0.00,0.00
"algae-cultivation-l","wint","factory",0.00,0.00
"algae-cultivation-l","wint","factory_assembly",0.00,0.00
"algae-cultivation-l","wint","factory_blades",0.00,0.00
"algae-cultivation-l","wint","hospital",0.00,0.00
"algae-cultivation-l","wint","multifunction",0.00,0.00
"algae-cultivation-l","wint","northDistrict",0.00,0.00
"algae-cultivation-l","wint","quality",0.00,0.00
"algae-cultivation-l","wint","reserved",0.00,0.00
"algae-cultivation-l","wint","residential",0.00,0.00
"algae-cultivation-l","wint","school",0.00,0.00
"algae-cultivation-l","wint","tech",0.00,0.00
"algae-cultivation-l","sum","dormitories",0.00,0.00
"algae-cultivation-l","sum","energyIsland",0.00,0.00
"algae-cultivation-l","sum","factory",0.00,0.00
"algae-cultivation-l","sum","factory_assembly",0.00,0.00
"algae-cultivation-l","sum","factory_blades",0.00,0.00
"algae-cultivation-l","sum","hospital",0.00,0.00
"algae-cultivation-l","sum","multifunction",0.00,0.00
"algae-cultivation-l","sum","northDistrict",0.00,0.00
"algae-cultivation-l","sum","quality",0.00,0.00
"algae-cultivation-l","sum","reserved",0.00,0.00
"algae-cultivation-l","sum","residential",0.00,0.00
"algae-cultivation-l","sum","school",0.00,0.00
"algae-cultivation-l","sum","tech",0.00,0.00
"algae-cultivation-l","shoulder","dormitories",0.00,0.00
"algae-cultivation-l","shoulder","energyIsland",0.00,0.00
"algae-cultivation-l","shoulder","factory",0.00,0.00
"algae-cultivation-l","shoulder","factory_assembly",0.00,0.00
"algae-cultivation-l","shoulder","factory_blades",0.00,0.00
"algae-cultivation-l","shoulder","hospital",0.00,0.00
"algae-cultivation-l","shoulder","multifunction",0.00,0.00
"algae-cultivation-l","shoulder","northDistrict",0.00,0.00
"algae-cultivation-l","shoulder","quality",0.00,0.00
"algae-cultivation-l","shoulder","reserved",0.00,0.00
"algae-cultivation-l","shoulder","residential",0.00,0.00
"algae-cultivation-l","shoulder","school",0.00,0.00
"algae-cultivation-l","shoulder","tech",0.00,0.00
"algae-cultivation-s","wint","dormitories",0.00,0.00
"algae-cultivation-s","wint","energyIsland",0.00,0.00
"algae-cultivation-s","wint","factory",0.00,0.00
"algae-cultivation-s","wint","factory_assembly",0.00,0.00
"algae-cultivation-s","wint","factory_blades",0.00,0.00
"algae-cultivation-s","wint","hospital",0.00,0.00
"algae-cultivation-s","wint","multifunction",0.00,0.00
"algae-cultivation-s","wint","northDistrict",0.00,0.00
"algae-cultivation-s","wint","quality",0.00,0.00
"algae-cultivation-s","wint","reserved",0.00,0.00
"algae-cultivation-s","wint","residential",0.00,0.00
"algae-cultivation-s","wint","school",0.00,0.00
"algae-cultivation-s","wint","tech",0.00,0.00
"algae-cultivation-s","sum","dormitories",0.00,0.00
"algae-cultivation-s","sum","energyIsland",0.00,0.00
"algae-cultivation-s","sum","factory",0.00,0.00
"algae-cultivation-s","sum","factory_assembly",0.00,0.00
"algae-cultivation-s","sum","factory_blades",0.00,0.00
"algae-cultivation-s","sum","hospital",0.00,0.00
"algae-cultivation-s","sum","multifunction",0.00,0.00
"algae-cultivation-s","sum","northDistrict",0.00,0.00
"algae-cultivation-s","sum","quality",0.00,0.00
"algae-cultivation-s","sum","reserved",0.00,0.00
"algae-cultivation-s","sum","residential",0.00,0.00
"algae-cultivation-s","sum","school",0.00,0.00
"algae-cultivation-s","sum","tech",0.00,0.00
"algae-cultivation-s","shoulder","dormitories",0.00,0.00
"algae-cultivation-s","shoulder","energyIsland",0.00,0.00
"algae-cultivation-s","shoulder","factory",0.00,0.00
"algae-cultivation-s","shoulder","factory_assembly",0.00,0.00
"algae-cultivation-s","shoulder","factory_blades",0.00,0.00
"algae-cultivation-s","shoulder","hospital",0.00,0.00
"algae-cultivation-s","shoulder","multifunction",0.00,0.00
"algae-cultivation-s","shoulder","northDistrict",0.00,0.00
"algae-cultivation-s","shoulder","quality",0.00,0.00
"algae-cultivation-s","shoulder","reserved",0.00,0.00
"algae-cultivation-s","shoulder","residential",0.00,0.00
"algae-cultivation-s","shoulder","school",0.00,0.00
"algae-cultivation-s","shoulder","tech",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","dormitories",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","energyIsland",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","factory",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","factory_assembly",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","factory_blades",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","hospital",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","multifunction",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","northDistrict",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","quality",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","reserved",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","residential",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","school",0.00,0.00
"algae-production-photobioreactor-flatPlat","wint","tech",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","dormitories",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","energyIsland",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","factory",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","factory_assembly",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","factory_blades",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","hospital",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","multifunction",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","northDistrict",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","quality",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","reserved",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","residential",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","school",0.00,0.00
"algae-production-photobioreactor-flatPlat","sum","tech",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","dormitories",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","energyIsland",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","factory",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","factory_assembly",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","factory_blades",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","hospital",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","multifunction",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","northDistrict",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","quality",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","reserved",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","residential",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","school",0.00,0.00
"algae-production-photobioreactor-flatPlat","shoulder","tech",0.00,0.00
"algae-production-photobioreactor-tubular","wint","dormitories",0.00,0.00
"algae-production-photobioreactor-tubular","wint","energyIsland",0.00,0.00
"algae-production-photobioreactor-tubular","wint","factory",0.00,0.00
"algae-production-photobioreactor-tubular","wint","factory_assembly",0.00,0.00
"algae-production-photobioreactor-tubular","wint","factory_blades",0.00,0.00
"algae-production-photobioreactor-tubular","wint","hospital",0.00,0.00
"algae-production-photobioreactor-tubular","wint","multifunction",0.00,0.00
"algae-production-photobioreactor-tubular","wint","northDistrict",0.00,0.00
"algae-production-photobioreactor-tubular","wint","quality",0.00,0.00
"algae-production-photobioreactor-tubular","wint","reserved",0.00,0.00
"algae-production-photobioreactor-tubular","wint","residential",0.00,0.00
"algae-production-photobioreactor-tubular","wint","school",0.00,0.00
"algae-production-photobioreactor-tubular","wint","tech",0.00,0.07
"algae-production-photobioreactor-tubular","sum","dormitories",0.00,0.00
"algae-production-photobioreactor-tubular","sum","energyIsland",0.00,0.00
"algae-production-photobioreactor-tubular","sum","factory",0.00,0.00
"algae-production-photobioreactor-tubular","sum","factory_assembly",0.00,0.00
"algae-production-photobioreactor-tubular","sum","factory_blades",0.00,0.00
"algae-production-photobioreactor-tubular","sum","hospital",0.00,0.00
"algae-production-photobioreactor-tubular","sum","multifunction",0.00,0.00
"algae-production-photobioreactor-tubular","sum","northDistrict",0.00,0.00
"algae-production-photobioreactor-tubular","sum","quality",0.00,0.00
"algae-production-photobioreactor-tubular","sum","reserved",0.00,0.00
"algae-production-photobioreactor-tubular","sum","residential",0.00,0.00
"algae-production-photobioreactor-tubular","sum","school",0.00,0.00
"algae-production-photobioreactor-tubular","sum","tech",0.00,0.07
"algae-production-photobioreactor-tubular","shoulder","dormitories",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","energyIsland",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","factory",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","factory_assembly",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","factory_blades",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","hospital",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","multifunction",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","northDistrict",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","quality",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","reserved",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","residential",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","school",0.00,0.00
"algae-production-photobioreactor-tubular","shoulder","tech",0.00,0.07
"algae-production-pond-l","wint","dormitories",0.00,0.00
"algae-production-pond-l","wint","energyIsland",0.00,0.00
"algae-production-pond-l","wint","factory",0.00,0.00
"algae-production-pond-l","wint","factory_assembly",0.00,0.00
"algae-production-pond-l","wint","factory_blades",0.00,0.00
"algae-production-pond-l","wint","hospital",0.00,0.00
"algae-production-pond-l","wint","multifunction",0.00,0.00
"algae-production-pond-l","wint","northDistrict",0.00,0.00
"algae-production-pond-l","wint","quality",0.00,0.00
"algae-production-pond-l","wint","reserved",0.00,0.00
"algae-production-pond-l","wint","residential",0.00,0.00
"algae-production-pond-l","wint","school",0.00,0.00
"algae-production-pond-l","wint","tech",0.00,0.00
"algae-production-pond-l","sum","dormitories",0.00,0.00
"algae-production-pond-l","sum","energyIsland",0.00,0.00
"algae-production-pond-l","sum","factory",0.00,0.00
"algae-production-pond-l","sum","factory_assembly",0.00,0.00
"algae-production-pond-l","sum","factory_blades",0.00,0.00
"algae-production-pond-l","sum","hospital",0.00,0.00
"algae-production-pond-l","sum","multifunction",0.00,0.00
"algae-production-pond-l","sum","northDistrict",0.00,0.00
"algae-production-pond-l","sum","quality",0.00,0.00
"algae-production-pond-l","sum","reserved",0.00,0.00
"algae-production-pond-l","sum","residential",0.00,0.00
"algae-production-pond-l","sum","school",0.00,0.00
"algae-production-pond-l","sum","tech",0.00,0.00
"algae-production-pond-l","shoulder","dormitories",0.00,0.00
"algae-production-pond-l","shoulder","energyIsland",0.00,0.00
"algae-production-pond-l","shoulder","factory",0.00,0.00
"algae-production-pond-l","shoulder","factory_assembly",0.00,0.00
"algae-production-pond-l","shoulder","factory_blades",0.00,0.00
"algae-production-pond-l","shoulder","hospital",0.00,0.00
"algae-production-pond-l","shoulder","multifunction",0.00,0.00
"algae-production-pond-l","shoulder","northDistrict",0.00,0.00
"algae-production-pond-l","shoulder","quality",0.00,0.00
"algae-production-pond-l","shoulder","reserved",0.00,0.00
"algae-production-pond-l","shoulder","residential",0.00,0.00
"algae-production-pond-l","shoulder","school",0.00,0.00
"algae-production-pond-l","shoulder","tech",0.00,0.00
"algae-production-pond-s","wint","dormitories",0.00,0.00
"algae-production-pond-s","wint","energyIsland",0.00,0.00
"algae-production-pond-s","wint","factory",0.00,0.00
"algae-production-pond-s","wint","factory_assembly",0.00,0.00
"algae-production-pond-s","wint","factory_blades",0.00,0.00
"algae-production-pond-s","wint","hospital",0.00,0.00
"algae-production-pond-s","wint","multifunction",0.00,0.00
"algae-production-pond-s","wint","northDistrict",0.00,0.00
"algae-production-pond-s","wint","quality",0.00,0.00
"algae-production-pond-s","wint","reserved",0.00,0.00
"algae-production-pond-s","wint","residential",0.00,0.00
"algae-production-pond-s","wint","school",0.00,0.00
"algae-production-pond-s","wint","tech",0.00,0.00
"algae-production-pond-s","sum","dormitories",0.00,0.00
"algae-production-pond-s","sum","energyIsland",0.00,0.00
"algae-production-pond-s","sum","factory",0.00,0.00
"algae-production-pond-s","sum","factory_assembly",0.00,0.00
"algae-production-pond-s","sum","factory_blades",0.00,0.00
"algae-production-pond-s","sum","hospital",0.00,0.00
"algae-production-pond-s","sum","multifunction",0.00,0.00
"algae-production-pond-s","sum","northDistrict",0.00,0.00
"algae-production-pond-s","sum","quality",0.00,0.00
"algae-production-pond-s","sum","reserved",0.00,0.00
"algae-production-pond-s","sum","residential",0.00,0.00
"algae-production-pond-s","sum","school",0.00,0.00
"algae-production-pond-s","sum","tech",0.00,0.00
"algae-production-pond-s","shoulder","dormitories",0.00,0.00
"algae-production-pond-s","shoulder","energyIsland",0.00,0.00
"algae-production-pond-s","shoulder","factory",0.00,0.00
"algae-production-pond-s","shoulder","factory_assembly",0.00,0.00
"algae-production-pond-s","shoulder","factory_blades",0.00,0.00
"algae-production-pond-s","shoulder","hospital",0.00,0.00
"algae-production-pond-s","shoulder","multifunction",0.00,0.00
"algae-production-pond-s","shoulder","northDistrict",0.00,0.00
"algae-production-pond-s","shoulder","quality",0.00,0.00
"algae-production-pond-s","shoulder","reserved",0.00,0.00
"algae-production-pond-s","shoulder","residential",0.00,0.00
"algae-production-pond-s","shoulder","school",0.00,0.00
"algae-production-pond-s","shoulder","tech",0.00,0.00
"anaerobic-digester-annamox-l","wint","dormitories",0.00,0.00
"anaerobic-digester-annamox-l","wint","energyIsland",0.00,0.00
"anaerobic-digester-annamox-l","wint","factory",0.03,1.00
"anaerobic-digester-annamox-l","wint","factory_assembly",0.00,0.00
"anaerobic-digester-annamox-l","wint","factory_blades",0.00,0.00
"anaerobic-digester-annamox-l","wint","hospital",0.00,0.00
"anaerobic-digester-annamox-l","wint","multifunction",0.00,0.00
"anaerobic-digester-annamox-l","wint","northDistrict",0.00,0.00
"anaerobic-digester-annamox-l","wint","quality",0.00,0.00
"anaerobic-digester-annamox-l","wint","reserved",0.00,0.00
"anaerobic-digester-annamox-l","wint","residential",0.00,0.00
"anaerobic-digester-annamox-l","wint","school",0.00,0.00
"anaerobic-digester-annamox-l","wint","tech",0.00,0.00
"anaerobic-digester-annamox-l","sum","dormitories",0.00,0.00
"anaerobic-digester-annamox-l","sum","energyIsland",0.00,0.00
"anaerobic-digester-annamox-l","sum","factory",0.03,1.00
"anaerobic-digester-annamox-l","sum","factory_assembly",0.00,0.00
"anaerobic-digester-annamox-l","sum","factory_blades",0.00,0.00
"anaerobic-digester-annamox-l","sum","hospital",0.00,0.00
"anaerobic-digester-annamox-l","sum","multifunction",0.00,0.00
"anaerobic-digester-annamox-l","sum","northDistrict",0.00,0.00
"anaerobic-digester-annamox-l","sum","quality",0.00,0.00
"anaerobic-digester-annamox-l","sum","reserved",0.00,0.00
"anaerobic-digester-annamox-l","sum","residential",0.00,0.00
"anaerobic-digester-annamox-l","sum","school",0.00,0.00
"anaerobic-digester-annamox-l","sum","tech",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","dormitories",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","energyIsland",0.00,0.00
"anaerobic-digester-annamox-l","shoulder","factory",0.00,1.00
