"transp_tech","zone_start","zone_end","isTransp"
"pipe_waterPotable","tech","energyIsland",0.00
"pipe_waterPotable","tech","factory",0.00
"pipe_waterPotable","tech","factory_assembly",0.00
"pipe_waterPotable","tech","factory_blades",0.00
"pipe_waterPotable","tech","hospital",0.00
"pipe_waterPotable","tech","multifunction",0.00
"pipe_waterPotable","tech","northDistrict",0.00
"pipe_waterPotable","tech","quality",0.00
"pipe_waterPotable","tech","reserved",0.00
"pipe_waterPotable","tech","residential",0.00
"pipe_waterPotable","tech","school",0.00
"pipe_waterPotable","tech","tech",0.00
"road_coal","dormitories","dormitories",0.00
"road_coal","dormitories","energyIsland",0.00
"road_coal","dormitories","factory",0.00
"road_coal","dormitories","factory_assembly",0.00
"road_coal","dormitories","factory_blades",0.00
"road_coal","dormitories","hospital",0.00
"road_coal","dormitories","multifunction",0.00
"road_coal","dormitories","northDistrict",1.00
"road_coal","dormitories","quality",0.00
"road_coal","dormitories","reserved",0.00
"road_coal","dormitories","residential",0.00
"road_coal","dormitories","school",0.00
"road_coal","dormitories","tech",0.00
"road_coal","energyIsland","dormitories",0.00
"road_coal","energyIsland","energyIsland",0.00
"road_coal","energyIsland","factory",0.00
"road_coal","energyIsland","factory_assembly",0.00
"road_coal","energyIsland","factory_blades",0.00
"road_coal","energyIsland","hospital",0.00
"road_coal","energyIsland","multifunction",0.00
"road_coal","energyIsland","northDistrict",1.00
"road_coal","energyIsland","quality",0.00
"road_coal","energyIsland","reserved",0.00
"road_coal","energyIsland","residential",0.00
"road_coal","energyIsland","school",0.00
"road_coal","energyIsland","tech",0.00
"road_coal","factory","dormitories",0.00
"road_coal","factory","energyIsland",0.00
"road_coal","factory","factory",0.00
"road_coal","factory","factory_assembly",1.00
"road_coal","factory","factory_blades",0.00
"road_coal","factory","hospital",0.00
"road_coal","factory","multifunction",0.00
"road_coal","factory","northDistrict",1.00
"road_coal","factory","quality",0.00
"road_coal","factory","reserved",0.00
"road_coal","factory","residential",0.00
"road_coal","factory","school",0.00
"road_coal","factory","tech",0.00
"road_coal","factory_assembly","dormitories",0.00
"road_coal","factory_assembly","energyIsland",0.00
"road_coal","factory_assembly","factory",1.00
"road_coal","factory_assembly","factory_assembly",0.00
"road_coal","factory_assembly","factory_blades",0.00
"road_coal","factory_assembly","hospital",0.00
"road_coal","factory_assembly","multifunction",0.00
"road_coal","factory_assembly","northDistrict",0.00
"road_coal","factory_assembly","quality",0.00
"road_coal","factory_assembly","reserved",0.00
"road_coal","factory_assembly","residential",0.00
"road_coal","factory_assembly","school",0.00
"road_coal","factory_assembly","tech",0.00
"road_coal","factory_blades","dormitories",0.00
"road_coal","factory_blades","energyIsland",0.00
"road_coal","factory_blades","factory",0.00
"road_coal","factory_blades","factory_assembly",0.00
"road_coal","factory_blades","factory_blades",0.00
"road_coal","factory_blades","hospital",0.00
"road_coal","factory_blades","multifunction",0.00
"road_coal","factory_blades","northDistrict",1.00
"road_coal","factory_blades","quality",0.00
"road_coal","factory_blades","reserved",0.00
"road_coal","factory_blades","residential",0.00
"road_coal","factory_blades","school",0.00
"road_coal","factory_blades","tech",0.00
"road_coal","hospital","dormitories",0.00
"road_coal","hospital","energyIsland",0.00
"road_coal","hospital","factory",0.00
"road_coal","hospital","factory_assembly",0.00
"road_coal","hospital","factory_blades",0.00
"road_coal","hospital","hospital",0.00
"road_coal","hospital","multifunction",0.00
"road_coal","hospital","northDistrict",0.00
"road_coal","hospital","quality",0.00
"road_coal","hospital","reserved",0.00
"road_coal","hospital","residential",1.00
"road_coal","hospital","school",0.00
"road_coal","hospital","tech",0.00
"road_coal","multifunction","dormitories",0.00
"road_coal","multifunction","energyIsland",0.00
"road_coal","multifunction","factory",0.00
"road_coal","multifunction","factory_assembly",0.00
"road_coal","multifunction","factory_blades",0.00
"road_coal","multifunction","hospital",0.00
"road_coal","multifunction","multifunction",0.00
"road_coal","multifunction","northDistrict",1.00
"road_coal","multifunction","quality",0.00
"road_coal","multifunction","reserved",0.00
"road_coal","multifunction","residential",0.00
"road_coal","multifunction","school",0.00
"road_coal","multifunction","tech",0.00
"road_coal","northDistrict","dormitories",1.00
"road_coal","northDistrict","energyIsland",1.00
"road_coal","northDistrict","factory",1.00
"road_coal","northDistrict","factory_assembly",0.00
"road_coal","northDistrict","factory_blades",1.00
"road_coal","northDistrict","hospital",0.00
"road_coal","northDistrict","multifunction",1.00
"road_coal","northDistrict","northDistrict",0.00
"road_coal","northDistrict","quality",1.00
"road_coal","northDistrict","reserved",0.00
"road_coal","northDistrict","residential",1.00
"road_coal","northDistrict","school",0.00
"road_coal","northDistrict","tech",1.00
"road_coal","quality","dormitories",0.00
"road_coal","quality","energyIsland",0.00
"road_coal","quality","factory",0.00
"road_coal","quality","factory_assembly",0.00
"road_coal","quality","factory_blades",0.00
"road_coal","quality","hospital",0.00
"road_coal","quality","multifunction",0.00
"road_coal","quality","northDistrict",1.00
"road_coal","quality","quality",0.00
"road_coal","quality","reserved",0.00
"road_coal","quality","residential",0.00
"road_coal","quality","school",0.00
"road_coal","quality","tech",0.00
"road_coal","reserved","dormitories",0.00
"road_coal","reserved","energyIsland",0.00
"road_coal","reserved","factory",0.00
"road_coal","reserved","factory_assembly",0.00
"road_coal","reserved","factory_blades",0.00
"road_coal","reserved","hospital",0.00
"road_coal","reserved","multifunction",0.00
"road_coal","reserved","northDistrict",0.00
"road_coal","reserved","quality",0.00
"road_coal","reserved","reserved",0.00
"road_coal","reserved","residential",1.00
"road_coal","reserved","school",0.00
"road_coal","reserved","tech",0.00
"road_coal","residential","dormitories",0.00
"road_coal","residential","energyIsland",0.00
"road_coal","residential","factory",0.00
"road_coal","residential","factory_assembly",0.00
"road_coal","residential","factory_blades",0.00
"road_coal","residential","hospital",1.00
"road_coal","residential","multifunction",0.00
"road_coal","residential","northDistrict",1.00
"road_coal","residential","quality",0.00
"road_coal","residential","reserved",1.00
"road_coal","residential","residential",0.00
"road_coal","residential","school",1.00
"road_coal","residential","tech",0.00
"road_coal","school","dormitories",0.00
"road_coal","school","energyIsland",0.00
"road_coal","school","factory",0.00
"road_coal","school","factory_assembly",0.00
"road_coal","school","factory_blades",0.00
"road_coal","school","hospital",0.00
"road_coal","school","multifunction",0.00
"road_coal","school","northDistrict",0.00
"road_coal","school","quality",0.00
"road_coal","school","reserved",0.00
"road_coal","school","residential",1.00
"road_coal","school","school",0.00
"road_coal","school","tech",0.00
"road_coal","tech","dormitories",0.00
"road_coal","tech","energyIsland",0.00
"road_coal","tech","factory",0.00
"road_coal","tech","factory_assembly",0.00
"road_coal","tech","factory_blades",0.00
"road_coal","tech","hospital",0.00
"road_coal","tech","multifunction",0.00
"road_coal","tech","northDistrict",1.00
"road_coal","tech","quality",0.00
"road_coal","tech","reserved",0.00
"road_coal","tech","residential",0.00
"road_coal","tech","school",0.00
"road_coal","tech","tech",0.00
