"transp_tech","season","zone_start","zone_end","rate"
"cable","shoulder","energyIsland","reserved",0.00
"cable","wint","energyIsland","residential",0.00
"cable","sum","energyIsland","residential",0.00
"cable","shoulder","energyIsland","residential",0.00
"cable","wint","energyIsland","school",0.00
"cable","sum","energyIsland","school",0.00
"cable","shoulder","energyIsland","school",0.00
"cable","wint","energyIsland","tech",0.00
"cable","sum","energyIsland","tech",0.00
"cable","shoulder","energyIsland","tech",0.00
"cable","wint","factory","dormitories",0.00
"cable","sum","factory","dormitories",0.00
"cable","shoulder","factory","dormitories",0.00
"cable","wint","factory","energyIsland",0.00
"cable","sum","factory","energyIsland",0.00
"cable","shoulder","factory","energyIsland",0.00
"cable","wint","factory","factory",0.00
"cable","sum","factory","factory",0.00
"cable","shoulder","factory","factory",0.00
"cable","wint","factory","factory_assembly",0.00
"cable","sum","factory","factory_assembly",47.44
"cable","shoulder","factory","factory_assembly",0.00
"cable","wint","factory","factory_blades",0.00
"cable","sum","factory","factory_blades",0.00
"cable","shoulder","factory","factory_blades",0.00
"cable","wint","factory","hospital",0.00
"cable","sum","factory","hospital",0.00
"cable","shoulder","factory","hospital",0.00
"cable","wint","factory","multifunction",0.00
"cable","sum","factory","multifunction",0.00
"cable","shoulder","factory","multifunction",0.00
"cable","wint","factory","northDistrict",0.00
"cable","sum","factory","northDistrict",0.00
"cable","shoulder","factory","northDistrict",0.00
"cable","wint","factory","quality",0.00
"cable","sum","factory","quality",0.00
"cable","shoulder","factory","quality",0.00
"cable","wint","factory","reserved",0.00
"cable","sum","factory","reserved",0.00
"cable","shoulder","factory","reserved",0.00
"cable","wint","factory","residential",0.00
"cable","sum","factory","residential",0.00
"cable","shoulder","factory","residential",0.00
"cable","wint","factory","school",0.00
"cable","sum","factory","school",0.00
"cable","shoulder","factory","school",0.00
"cable","wint","factory","tech",0.00
"cable","sum","factory","tech",0.00
"cable","shoulder","factory","tech",0.00
"cable","wint","factory_assembly","dormitories",0.00
"cable","sum","factory_assembly","dormitories",0.00
"cable","shoulder","factory_assembly","dormitories",0.00
"cable","wint","factory_assembly","energyIsland",0.00
"cable","sum","factory_assembly","energyIsland",0.00
"cable","shoulder","factory_assembly","energyIsland",0.00
"cable","wint","factory_assembly","factory",0.00
"cable","sum","factory_assembly","factory",0.00
"cable","shoulder","factory_assembly","factory",0.00
"cable","wint","factory_assembly","factory_assembly",0.00
"cable","sum","factory_assembly","factory_assembly",0.00
"cable","shoulder","factory_assembly","factory_assembly",0.00
"cable","wint","factory_assembly","factory_blades",0.00
"cable","sum","factory_assembly","factory_blades",0.00
"cable","shoulder","factory_assembly","factory_blades",0.00
"cable","wint","factory_assembly","hospital",0.00
"cable","sum","factory_assembly","hospital",0.00
"cable","shoulder","factory_assembly","hospital",0.00
"cable","wint","factory_assembly","multifunction",0.00
"cable","sum","factory_assembly","multifunction",0.00
"cable","shoulder","factory_assembly","multifunction",0.00
"cable","wint","factory_assembly","northDistrict",0.00
"cable","sum","factory_assembly","northDistrict",0.00
"cable","shoulder","factory_assembly","northDistrict",0.00
"cable","wint","factory_assembly","quality",0.00
"cable","sum","factory_assembly","quality",0.00
"cable","shoulder","factory_assembly","quality",0.00
"cable","wint","factory_assembly","reserved",0.00
"cable","sum","factory_assembly","reserved",0.00
"cable","shoulder","factory_assembly","reserved",0.00
"cable","wint","factory_assembly","residential",0.00
"cable","sum","factory_assembly","residential",0.00
"cable","shoulder","factory_assembly","residential",0.00
"cable","wint","factory_assembly","school",0.00
"cable","sum","factory_assembly","school",0.00
"cable","shoulder","factory_assembly","school",0.00
"cable","wint","factory_assembly","tech",0.00
"cable","sum","factory_assembly","tech",0.00
"cable","shoulder","factory_assembly","tech",0.00
"cable","wint","factory_blades","dormitories",0.00
"cable","sum","factory_blades","dormitories",0.00
"cable","shoulder","factory_blades","dormitories",0.00
"cable","wint","factory_blades","energyIsland",0.00
"cable","sum","factory_blades","energyIsland",0.00
"cable","shoulder","factory_blades","energyIsland",0.00
"cable","wint","factory_blades","factory",0.00
"cable","sum","factory_blades","factory",0.00
"cable","shoulder","factory_blades","factory",0.00
"cable","wint","factory_blades","factory_assembly",0.00
"cable","sum","factory_blades","factory_assembly",0.00
"cable","shoulder","factory_blades","factory_assembly",0.00
"cable","wint","factory_blades","factory_blades",0.00
"cable","sum","factory_blades","factory_blades",0.00
"cable","shoulder","factory_blades","factory_blades",0.00
"cable","wint","factory_blades","hospital",0.00
"cable","sum","factory_blades","hospital",0.00
"cable","shoulder","factory_blades","hospital",0.00
"cable","wint","factory_blades","multifunction",0.00
"cable","sum","factory_blades","multifunction",0.00
"cable","shoulder","factory_blades","multifunction",0.00
"cable","wint","factory_blades","northDistrict",0.00
"cable","sum","factory_blades","northDistrict",0.00
"cable","shoulder","factory_blades","northDistrict",0.00
"cable","wint","factory_blades","quality",0.00
"cable","sum","factory_blades","quality",0.00
"cable","shoulder","factory_blades","quality",0.00
"cable","wint","factory_blades","reserved",0.00
"cable","sum","factory_blades","reserved",0.00
"cable","shoulder","factory_blades","reserved",0.00
"cable","wint","factory_blades","residential",0.00
"cable","sum","factory_blades","residential",0.00
"cable","shoulder","factory_blades","residential",0.00
"cable","wint","factory_blades","school",0.00
"cable","sum","factory_blades","school",0.00
"cable","shoulder","factory_blades","school",0.00
"cable","wint","factory_blades","tech",0.00
"cable","sum","factory_blades","tech",0.00
"cable","shoulder","factory_blades","tech",0.00
"cable","wint","hospital","dormitories",0.00
"cable","sum","hospital","dormitories",0.00
"cable","shoulder","hospital","dormitories",0.00
"cable","wint","hospital","energyIsland",0.00
"cable","sum","hospital","energyIsland",0.00
"cable","shoulder","hospital","energyIsland",0.00
"cable","wint","hospital","factory",0.00
"cable","sum","hospital","factory",0.00
"cable","shoulder","hospital","factory",0.00
"cable","wint","hospital","factory_assembly",0.00
"cable","sum","hospital","factory_assembly",0.00
"cable","shoulder","hospital","factory_assembly",0.00
"cable","wint","hospital","factory_blades",0.00
"cable","sum","hospital","factory_blades",0.00
"cable","shoulder","hospital","factory_blades",0.00
"cable","wint","hospital","hospital",0.00
"cable","sum","hospital","hospital",0.00
"cable","shoulder","hospital","hospital",0.00
"cable","wint","hospital","multifunction",0.00
"cable","sum","hospital","multifunction",0.00
"cable","shoulder","hospital","multifunction",0.00
"cable","wint","hospital","northDistrict",0.00
"cable","sum","hospital","northDistrict",0.00
"cable","shoulder","hospital","northDistrict",0.00
"cable","wint","hospital","quality",0.00
"cable","sum","hospital","quality",0.00
"cable","shoulder","hospital","quality",0.00
"cable","wint","hospital","reserved",0.00
"cable","sum","hospital","reserved",0.00
"cable","shoulder","hospital","reserved",0.00
"cable","wint","hospital","residential",0.00
"cable","sum","hospital","residential",0.00
"cable","shoulder","hospital","residential",0.00
"cable","wint","hospital","school",0.00
"cable","sum","hospital","school",0.00
"cable","shoulder","hospital","school",0.00
"cable","wint","hospital","tech",0.00
"cable","sum","hospital","tech",0.00
"cable","shoulder","hospital","tech",0.00
"cable","wint","multifunction","dormitories",0.00
"cable","sum","multifunction","dormitories",0.00
"cable","shoulder","multifunction","dormitories",0.00
"cable","wint","multifunction","energyIsland",0.00
"cable","sum","multifunction","energyIsland",0.00
"cable","shoulder","multifunction","energyIsland",0.00
"cable","wint","multifunction","factory",0.00
"cable","sum","multifunction","factory",0.00
"cable","shoulder","multifunction","factory",0.00
"cable","wint","multifunction","factory_assembly",0.00
"cable","sum","multifunction","factory_assembly",0.00
"cable","shoulder","multifunction","factory_assembly",0.00
"cable","wint","multifunction","factory_blades",0.00
"cable","sum","multifunction","factory_blades",0.00
"cable","shoulder","multifunction","factory_blades",0.00
"cable","wint","multifunction","hospital",0.00
"cable","sum","multifunction","hospital",0.00
"cable","shoulder","multifunction","hospital",0.00
"cable","wint","multifunction","multifunction",0.00
"cable","sum","multifunction","multifunction",0.00
"cable","shoulder","multifunction","multifunction",0.00
"cable","wint","multifunction","northDistrict",0.00
"cable","sum","multifunction","northDistrict",0.00
"cable","shoulder","multifunction","northDistrict",0.00
"cable","wint","multifunction","quality",0.00
"cable","sum","multifunction","quality",0.00
"cable","shoulder","multifunction","quality",0.00
"cable","wint","multifunction","reserved",0.00
"cable","sum","multifunction","reserved",0.00
"cable","shoulder","multifunction","reserved",0.00
"cable","wint","multifunction","residential",0.00
"cable","sum","multifunction","residential",0.00
"cable","shoulder","multifunction","residential",0.00
"cable","wint","multifunction","school",0.00
"cable","sum","multifunction","school",0.00
"cable","shoulder","multifunction","school",0.00
"cable","wint","multifunction","tech",0.00
"cable","sum","multifunction","tech",0.00
"cable","shoulder","multifunction","tech",0.00
"cable","wint","northDistrict","dormitories",0.00
"cable","sum","northDistrict","dormitories",22.47
"cable","shoulder","northDistrict","dormitories",0.00
"cable","wint","northDistrict","energyIsland",0.00
"cable","sum","northDistrict","energyIsland",0.00
"cable","shoulder","northDistrict","energyIsland",0.00
"cable","wint","northDistrict","factory",12.75
"cable","sum","northDistrict","factory",60.19
"cable","shoulder","northDistrict","factory",12.75
"cable","wint","northDistrict","factory_assembly",0.00
"cable","sum","northDistrict","factory_assembly",0.00
"cable","shoulder","northDistrict","factory_assembly",0.00
"cable","wint","northDistrict","factory_blades",0.00
"cable","sum","northDistrict","factory_blades",9.56
"cable","shoulder","northDistrict","factory_blades",0.00
"cable","wint","northDistrict","hospital",0.00
"cable","sum","northDistrict","hospital",0.00
"cable","shoulder","northDistrict","hospital",0.00
"cable","wint","northDistrict","multifunction",0.00
"cable","sum","northDistrict","multifunction",7.27
"cable","shoulder","northDistrict","multifunction",0.00
"cable","wint","northDistrict","northDistrict",0.00
"cable","sum","northDistrict","northDistrict",0.00
"cable","shoulder","northDistrict","northDistrict",0.00
"cable","wint","northDistrict","quality",0.00
"cable","sum","northDistrict","quality",6.88
"cable","shoulder","northDistrict","quality",0.00
"cable","wint","northDistrict","reserved",0.00
"cable","sum","northDistrict","reserved",0.00
"cable","shoulder","northDistrict","reserved",0.00
"cable","wint","northDistrict","residential",6.96
"cable","sum","northDistrict","residential",443.90
"cable","shoulder","northDistrict","residential",6.96
"cable","wint","northDistrict","school",0.00
"cable","sum","northDistrict","school",0.00
"cable","shoulder","northDistrict","school",0.00
"cable","wint","northDistrict","tech",0.00
"cable","sum","northDistrict","tech",9.56
"cable","shoulder","northDistrict","tech",0.00
"cable","wint","quality","dormitories",0.00
"cable","sum","quality","dormitories",0.00
"cable","shoulder","quality","dormitories",0.00
"cable","wint","quality","energyIsland",0.00
"cable","sum","quality","energyIsland",0.00
"cable","shoulder","quality","energyIsland",0.00
"cable","wint","quality","factory",0.00
"cable","sum","quality","factory",0.00
"cable","shoulder","quality","factory",0.00
"cable","wint","quality","factory_assembly",0.00
"cable","sum","quality","factory_assembly",0.00
"cable","shoulder","quality","factory_assembly",0.00
"cable","wint","quality","factory_blades",0.00
"cable","sum","quality","factory_blades",0.00
"cable","shoulder","quality","factory_blades",0.00
"cable","wint","quality","hospital",0.00
"cable","sum","quality","hospital",0.00
"cable","shoulder","quality","hospital",0.00
"cable","wint","quality","multifunction",0.00
"cable","sum","quality","multifunction",0.00
"cable","shoulder","quality","multifunction",0.00
"cable","wint","quality","northDistrict",0.00
"cable","sum","quality","northDistrict",0.00
"cable","shoulder","quality","northDistrict",0.00
"cable","wint","quality","quality",0.00
"cable","sum","quality","quality",0.00
"cable","shoulder","quality","quality",0.00
"cable","wint","quality","reserved",0.00
"cable","sum","quality","reserved",0.00
"cable","shoulder","quality","reserved",0.00
"cable","wint","quality","residential",0.00
"cable","sum","quality","residential",0.00
"cable","shoulder","quality","residential",0.00
"cable","wint","quality","school",0.00
"cable","sum","quality","school",0.00
"cable","shoulder","quality","school",0.00
"cable","wint","quality","tech",0.00
"cable","sum","quality","tech",0.00
"cable","shoulder","quality","tech",0.00
"cable","wint","reserved","dormitories",0.00
"cable","sum","reserved","dormitories",0.00
"cable","shoulder","reserved","dormitories",0.00
"cable","wint","reserved","energyIsland",0.00
"cable","sum","reserved","energyIsland",0.00
"cable","shoulder","reserved","energyIsland",0.00
"cable","wint","reserved","factory",0.00
"cable","sum","reserved","factory",0.00
"cable","shoulder","reserved","factory",0.00
"cable","wint","reserved","factory_assembly",0.00
"cable","sum","reserved","factory_assembly",0.00
"cable","shoulder","reserved","factory_assembly",0.00
"cable","wint","reserved","factory_blades",0.00
"cable","sum","reserved","factory_blades",0.00
"cable","shoulder","reserved","factory_blades",0.00
"cable","wint","reserved","hospital",0.00
"cable","sum","reserved","hospital",0.00
"cable","shoulder","reserved","hospital",0.00
"cable","wint","reserved","multifunction",0.00
"cable","sum","reserved","multifunction",0.00
"cable","shoulder","reserved","multifunction",0.00
"cable","wint","reserved","northDistrict",0.00
"cable","sum","reserved","northDistrict",0.00
"cable","shoulder","reserved","northDistrict",0.00
"cable","wint","reserved","quality",0.00
"cable","sum","reserved","quality",0.00
"cable","shoulder","reserved","quality",0.00
"cable","wint","reserved","reserved",0.00
"cable","sum","reserved","reserved",0.00
"cable","shoulder","reserved","reserved",0.00
"cable","wint","reserved","residential",0.00
"cable","sum","reserved","residential",0.00
"cable","shoulder","reserved","residential",0.00
"cable","wint","reserved","school",0.00
"cable","sum","reserved","school",0.00
"cable","shoulder","reserved","school",0.00
"cable","wint","reserved","tech",0.00
"cable","sum","reserved","tech",0.00
"cable","shoulder","reserved","tech",0.00
"cable","wint","residential","dormitories",0.00
"cable","sum","residential","dormitories",0.00
"cable","shoulder","residential","dormitories",0.00
"cable","wint","residential","energyIsland",0.00
"cable","sum","residential","energyIsland",0.00
"cable","shoulder","residential","energyIsland",0.00
"cable","wint","residential","factory",0.00
"cable","sum","residential","factory",0.00
"cable","shoulder","residential","factory",0.00
"cable","wint","residential","factory_assembly",0.00
"cable","sum","residential","factory_assembly",0.00
"cable","shoulder","residential","factory_assembly",0.00
"cable","wint","residential","factory_blades",0.00
"cable","sum","residential","factory_blades",0.00
"cable","shoulder","residential","factory_blades",0.00
"cable","wint","residential","hospital",0.00
"cable","sum","residential","hospital",6.50
"cable","shoulder","residential","hospital",0.00
"cable","wint","residential","multifunction",0.00
"cable","sum","residential","multifunction",0.00
"cable","shoulder","residential","multifunction",0.00
"cable","wint","residential","northDistrict",0.00
"cable","sum","residential","northDistrict",0.00
"cable","shoulder","residential","northDistrict",0.00
"cable","wint","residential","quality",0.00
"cable","sum","residential","quality",0.00
"cable","shoulder","residential","quality",0.00
"cable","wint","residential","reserved",0.00
"cable","sum","residential","reserved",0.00
"cable","shoulder","residential","reserved",0.00
"cable","wint","residential","residential",0.00
"cable","sum","residential","residential",0.00
"cable","shoulder","residential","residential",0.00
"cable","wint","residential","school",0.00
"cable","sum","residential","school",17.45
"cable","shoulder","residential","school",0.00
"cable","wint","residential","tech",0.00
"cable","sum","residential","tech",0.00
"cable","shoulder","residential","tech",0.00
"cable","wint","school","dormitories",0.00
"cable","sum","school","dormitories",0.00
"cable","shoulder","school","dormitories",0.00
"cable","wint","school","energyIsland",0.00
"cable","sum","school","energyIsland",0.00
"cable","shoulder","school","energyIsland",0.00
"cable","wint","school","factory",0.00
"cable","sum","school","factory",0.00
"cable","shoulder","school","factory",0.00
"cable","wint","school","factory_assembly",0.00
"cable","sum","school","factory_assembly",0.00
"cable","shoulder","school","factory_assembly",0.00
"cable","wint","school","factory_blades",0.00
"cable","sum","school","factory_blades",0.00
"cable","shoulder","school","factory_blades",0.00
"cable","wint","school","hospital",0.00
"cable","sum","school","hospital",0.00
"cable","shoulder","school","hospital",0.00
"cable","wint","school","multifunction",0.00
"cable","sum","school","multifunction",0.00
"cable","shoulder","school","multifunction",0.00
"cable","wint","school","northDistrict",0.00
"cable","sum","school","northDistrict",0.00
"cable","shoulder","school","northDistrict",0.00
"cable","wint","school","quality",0.00
"cable","sum","school","quality",0.00
"cable","shoulder","school","quality",0.00
"cable","wint","school","reserved",0.00
"cable","sum","school","reserved",0.00
"cable","shoulder","school","reserved",0.00
"cable","wint","school","residential",0.00
"cable","sum","school","residential",0.00
"cable","shoulder","school","residential",0.00
"cable","wint","school","school",0.00
"cable","sum","school","school",0.00
"cable","shoulder","school","school",0.00
"cable","wint","school","tech",0.00
"cable","sum","school","tech",0.00
"cable","shoulder","school","tech",0.00
"cable","wint","tech","dormitories",0.00
"cable","sum","tech","dormitories",0.00
"cable","shoulder","tech","dormitories",0.00
"cable","wint","tech","energyIsland",0.00
"cable","sum","tech","energyIsland",0.00
"cable","shoulder","tech","energyIsland",0.00
"cable","wint","tech","factory",0.00
"cable","sum","tech","factory",0.00
"cable","shoulder","tech","factory",0.00
"cable","wint","tech","factory_assembly",0.00
"cable","sum","tech","factory_assembly",0.00
"cable","shoulder","tech","factory_assembly",0.00
"cable","wint","tech","factory_blades",0.00
"cable","sum","tech","factory_blades",0.00
"cable","shoulder","tech","factory_blades",0.00
"cable","wint","tech","hospital",0.00
"cable","sum","tech","hospital",0.00
"cable","shoulder","tech","hospital",0.00
"cable","wint","tech","multifunction",0.00
"cable","sum","tech","multifunction",0.00
"cable","shoulder","tech","multifunction",0.00
"cable","wint","tech","northDistrict",0.00
"cable","sum","tech","northDistrict",0.00
"cable","shoulder","tech","northDistrict",0.00
"cable","wint","tech","quality",0.00
"cable","sum","tech","quality",0.00
"cable","shoulder","tech","quality",0.00
"cable","wint","tech","reserved",0.00
"cable","sum","tech","reserved",0.00
"cable","shoulder","tech","reserved",0.00
"cable","wint","tech","residential",0.00
"cable","sum","tech","residential",0.00
"cable","shoulder","tech","residential",0.00
"cable","wint","tech","school",0.00
"cable","sum","tech","school",0.00
"cable","shoulder","tech","school",0.00
"cable","wint","tech","tech",0.00
"cable","sum","tech","tech",0.00
"cable","shoulder","tech","tech",0.00
"pipe_wastewater","wint","dormitories","dormitories",0.00
"pipe_wastewater","sum","dormitories","dormitories",0.00
"pipe_wastewater","shoulder","dormitories","dormitories",0.00
"pipe_wastewater","wint","dormitories","energyIsland",0.00
"pipe_wastewater","sum","dormitories","energyIsland",0.00
"pipe_wastewater","shoulder","dormitories","energyIsland",0.00
"pipe_wastewater","wint","dormitories","factory",0.00
"pipe_wastewater","sum","dormitories","factory",0.00
"pipe_wastewater","shoulder","dormitories","factory",0.00
"pipe_wastewater","wint","dormitories","factory_assembly",0.00
"pipe_wastewater","sum","dormitories","factory_assembly",0.00
"pipe_wastewater","shoulder","dormitories","factory_assembly",0.00
"pipe_wastewater","wint","dormitories","factory_blades",0.00
"pipe_wastewater","sum","dormitories","factory_blades",0.00
"pipe_wastewater","shoulder","dormitories","factory_blades",0.00
"pipe_wastewater","wint","dormitories","hospital",0.00
"pipe_wastewater","sum","dormitories","hospital",0.00
"pipe_wastewater","shoulder","dormitories","hospital",0.00
"pipe_wastewater","wint","dormitories","multifunction",0.00
"pipe_wastewater","sum","dormitories","multifunction",0.00
"pipe_wastewater","shoulder","dormitories","multifunction",0.00
"pipe_wastewater","wint","dormitories","northDistrict",0.00
"pipe_wastewater","sum","dormitories","northDistrict",0.00
"pipe_wastewater","shoulder","dormitories","northDistrict",0.00
"pipe_wastewater","wint","dormitories","quality",0.00
"pipe_wastewater","sum","dormitories","quality",0.00
"pipe_wastewater","shoulder","dormitories","quality",0.00
"pipe_wastewater","wint","dormitories","reserved",0.00
"pipe_wastewater","sum","dormitories","reserved",0.00
"pipe_wastewater","shoulder","dormitories","reserved",0.00
"pipe_wastewater","wint","dormitories","residential",0.00
"pipe_wastewater","sum","dormitories","residential",0.00
"pipe_wastewater","shoulder","dormitories","residential",0.00
"pipe_wastewater","wint","dormitories","school",0.00
"pipe_wastewater","sum","dormitories","school",0.00
"pipe_wastewater","shoulder","dormitories","school",0.00
"pipe_wastewater","wint","dormitories","tech",0.00
"pipe_wastewater","sum","dormitories","tech",0.00
"pipe_wastewater","shoulder","dormitories","tech",0.00
"pipe_wastewater","wint","energyIsland","dormitories",0.00
"pipe_wastewater","sum","energyIsland","dormitories",0.00
"pipe_wastewater","shoulder","energyIsland","dormitories",0.00
"pipe_wastewater","wint","energyIsland","energyIsland",0.00
"pipe_wastewater","sum","energyIsland","energyIsland",0.00
"pipe_wastewater","shoulder","energyIsland","energyIsland",0.00
"pipe_wastewater","wint","energyIsland","factory",0.00
"pipe_wastewater","sum","energyIsland","factory",0.00
"pipe_wastewater","shoulder","energyIsland","factory",0.00
"pipe_wastewater","wint","energyIsland","factory_assembly",0.00
"pipe_wastewater","sum","energyIsland","factory_assembly",0.00
"pipe_wastewater","shoulder","energyIsland","factory_assembly",0.00
"pipe_wastewater","wint","energyIsland","factory_blades",0.00
"pipe_wastewater","sum","energyIsland","factory_blades",0.00
"pipe_wastewater","shoulder","energyIsland","factory_blades",0.00
"pipe_wastewater","wint","energyIsland","hospital",0.00
"pipe_wastewater","sum","energyIsland","hospital",0.00
"pipe_wastewater","shoulder","energyIsland","hospital",0.00
"pipe_wastewater","wint","energyIsland","multifunction",0.00
"pipe_wastewater","sum","energyIsland","multifunction",0.00
"pipe_wastewater","shoulder","energyIsland","multifunction",0.00
"pipe_wastewater","wint","energyIsland","northDistrict",0.00
"pipe_wastewater","sum","energyIsland","northDistrict",0.00
"pipe_wastewater","shoulder","energyIsland","northDistrict",0.00
"pipe_wastewater","wint","energyIsland","quality",0.00
"pipe_wastewater","sum","energyIsland","quality",0.00
"pipe_wastewater","shoulder","energyIsland","quality",0.00
"pipe_wastewater","wint","energyIsland","reserved",0.00
"pipe_wastewater","sum","energyIsland","reserved",0.00
"pipe_wastewater","shoulder","energyIsland","reserved",0.00
"pipe_wastewater","wint","energyIsland","residential",0.00
"pipe_wastewater","sum","energyIsland","residential",0.00
"pipe_wastewater","shoulder","energyIsland","residential",0.00
"pipe_wastewater","wint","energyIsland","school",0.00
"pipe_wastewater","sum","energyIsland","school",0.00
"pipe_wastewater","shoulder","energyIsland","school",0.00
"pipe_wastewater","wint","energyIsland","tech",0.00
"pipe_wastewater","sum","energyIsland","tech",0.00
"pipe_wastewater","shoulder","energyIsland","tech",0.00
"pipe_wastewater","wint","factory","dormitories",0.00
"pipe_wastewater","sum","factory","dormitories",0.00
"pipe_wastewater","shoulder","factory","dormitories",0.00
"pipe_wastewater","wint","factory","energyIsland",0.00
"pipe_wastewater","sum","factory","energyIsland",0.00
"pipe_wastewater","shoulder","factory","energyIsland",0.00
"pipe_wastewater","wint","factory","factory",0.00
"pipe_wastewater","sum","factory","factory",0.00
"pipe_wastewater","shoulder","factory","factory",0.00
"pipe_wastewater","wint","factory","factory_assembly",0.00
"pipe_wastewater","sum","factory","factory_assembly",0.00
"pipe_wastewater","shoulder","factory","factory_assembly",0.00
"pipe_wastewater","wint","factory","factory_blades",0.00
"pipe_wastewater","sum","factory","factory_blades",0.00
"pipe_wastewater","shoulder","factory","factory_blades",0.00
"pipe_wastewater","wint","factory","hospital",0.00
"pipe_wastewater","sum","factory","hospital",0.00
"pipe_wastewater","shoulder","factory","hospital",0.00
"pipe_wastewater","wint","factory","multifunction",0.00
"pipe_wastewater","sum","factory","multifunction",0.00
"pipe_wastewater","shoulder","factory","multifunction",0.00
"pipe_wastewater","wint","factory","northDistrict",0.00
"pipe_wastewater","sum","factory","northDistrict",0.00
"pipe_wastewater","shoulder","factory","northDistrict",0.00
"pipe_wastewater","wint","factory","quality",0.00
"pipe_wastewater","sum","factory","quality",0.00
"pipe_wastewater","shoulder","factory","quality",0.00
"pipe_wastewater","wint","factory","reserved",0.00
"pipe_wastewater","sum","factory","reserved",0.00
"pipe_wastewater","shoulder","factory","reserved",0.00
"pipe_wastewater","wint","factory","residential",0.00
"pipe_wastewater","sum","factory","residential",0.00
"pipe_wastewater","shoulder","factory","residential",0.00
"pipe_wastewater","wint","factory","school",0.00
"pipe_wastewater","sum","factory","school",0.00
"pipe_wastewater","shoulder","factory","school",0.00
"pipe_wastewater","wint","factory","tech",0.00
"pipe_wastewater","sum","factory","tech",0.00
"pipe_wastewater","shoulder","factory","tech",0.00
"pipe_wastewater","wint","factory_assembly","dormitories",0.00
"pipe_wastewater","sum","factory_assembly","dormitories",0.00
"pipe_wastewater","shoulder","factory_assembly","dormitories",0.00
"pipe_wastewater","wint","factory_assembly","energyIsland",0.00
"pipe_wastewater","sum","factory_assembly","energyIsland",0.00
"pipe_wastewater","shoulder","factory_assembly","energyIsland",0.00
"pipe_wastewater","wint","factory_assembly","factory",0.00
"pipe_wastewater","sum","factory_assembly","factory",0.00
"pipe_wastewater","shoulder","factory_assembly","factory",0.00
"pipe_wastewater","wint","factory_assembly","factory_assembly",0.00
"pipe_wastewater","sum","factory_assembly","factory_assembly",0.00
"pipe_wastewater","shoulder","factory_assembly","factory_assembly",0.00
"pipe_wastewater","wint","factory_assembly","factory_blades",0.00
"pipe_wastewater","sum","factory_assembly","factory_blades",0.00
"pipe_wastewater","shoulder","factory_assembly","factory_blades",0.00
"pipe_wastewater","wint","factory_assembly","hospital",0.00
"pipe_wastewater","sum","factory_assembly","hospital",0.00
"pipe_wastewater","shoulder","factory_assembly","hospital",0.00
"pipe_wastewater","wint","factory_assembly","multifunction",0.00
"pipe_wastewater","sum","factory_assembly","multifunction",0.00
"pipe_wastewater","shoulder","factory_assembly","multifunction",0.00
"pipe_wastewater","wint","factory_assembly","northDistrict",0.00
"pipe_wastewater","sum","factory_assembly","northDistrict",0.00
"pipe_wastewater","shoulder","factory_assembly","northDistrict",0.00
"pipe_wastewater","wint","factory_assembly","quality",0.00
"pipe_wastewater","sum","factory_assembly","quality",0.00
"pipe_wastewater","shoulder","factory_assembly","quality",0.00
"pipe_wastewater","wint","factory_assembly","reserved",0.00
"pipe_wastewater","sum","factory_assembly","reserved",0.00
"pipe_wastewater","shoulder","factory_assembly","reserved",0.00
"pipe_wastewater","wint","factory_assembly","residential",0.00
"pipe_wastewater","sum","factory_assembly","residential",0.00
"pipe_wastewater","shoulder","factory_assembly","residential",0.00
"pipe_wastewater","wint","factory_assembly","school",0.00
"pipe_wastewater","sum","factory_assembly","school",0.00
"pipe_wastewater","shoulder","factory_assembly","school",0.00
"pipe_wastewater","wint","factory_assembly","tech",0.00
"pipe_wastewater","sum","factory_assembly","tech",0.00
"pipe_wastewater","shoulder","factory_assembly","tech",0.00
"pipe_wastewater","wint","factory_blades","dormitories",0.00
"pipe_wastewater","sum","factory_blades","dormitories",0.00
"pipe_wastewater","shoulder","factory_blades","dormitories",0.00
"pipe_wastewater","wint","factory_blades","energyIsland",0.00
"pipe_wastewater","sum","factory_blades","energyIsland",0.00
"pipe_wastewater","shoulder","factory_blades","energyIsland",0.00
"pipe_wastewater","wint","factory_blades","factory",0.00
"pipe_wastewater","sum","factory_blades","factory",0.00
"pipe_wastewater","shoulder","factory_blades","factory",0.00
"pipe_wastewater","wint","factory_blades","factory_assembly",0.00
"pipe_wastewater","sum","factory_blades","factory_assembly",0.00
"pipe_wastewater","shoulder","factory_blades","factory_assembly",0.00
"pipe_wastewater","wint","factory_blades","factory_blades",0.00
"pipe_wastewater","sum","factory_blades","factory_blades",0.00
"pipe_wastewater","shoulder","factory_blades","factory_blades",0.00
"pipe_wastewater","wint","factory_blades","hospital",0.00
"pipe_wastewater","sum","factory_blades","hospital",0.00
"pipe_wastewater","shoulder","factory_blades","hospital",0.00
"pipe_wastewater","wint","factory_blades","multifunction",0.00
"pipe_wastewater","sum","factory_blades","multifunction",0.00
"pipe_wastewater","shoulder","factory_blades","multifunction",0.00
"pipe_wastewater","wint","factory_blades","northDistrict",0.00
"pipe_wastewater","sum","factory_blades","northDistrict",0.00
"pipe_wastewater","shoulder","factory_blades","northDistrict",0.00
"pipe_wastewater","wint","factory_blades","quality",0.00
"pipe_wastewater","sum","factory_blades","quality",0.00
"pipe_wastewater","shoulder","factory_blades","quality",0.00
"pipe_wastewater","wint","factory_blades","reserved",0.00
"pipe_wastewater","sum","factory_blades","reserved",0.00
