"transp_tech","resource","season","zone","value"
"cable","hot_primary_return","shoulder","residential",0.00
"cable","hot_primary_return","wint","school",0.00
"cable","hot_primary_return","sum","school",0.00
"cable","hot_primary_return","shoulder","school",0.00
"cable","hot_primary_return","wint","tech",0.00
"cable","hot_primary_return","sum","tech",0.00
"cable","hot_primary_return","shoulder","tech",0.00
"cable","hot_secondary_feed","wint","dormitories",0.00
"cable","hot_secondary_feed","sum","dormitories",0.00
"cable","hot_secondary_feed","shoulder","dormitories",0.00
"cable","hot_secondary_feed","wint","energyIsland",0.00
"cable","hot_secondary_feed","sum","energyIsland",0.00
"cable","hot_secondary_feed","shoulder","energyIsland",0.00
"cable","hot_secondary_feed","wint","factory",0.00
"cable","hot_secondary_feed","sum","factory",0.00
"cable","hot_secondary_feed","shoulder","factory",0.00
"cable","hot_secondary_feed","wint","factory_assembly",0.00
"cable","hot_secondary_feed","sum","factory_assembly",0.00
"cable","hot_secondary_feed","shoulder","factory_assembly",0.00
"cable","hot_secondary_feed","wint","factory_blades",0.00
"cable","hot_secondary_feed","sum","factory_blades",0.00
"cable","hot_secondary_feed","shoulder","factory_blades",0.00
"cable","hot_secondary_feed","wint","hospital",0.00
"cable","hot_secondary_feed","sum","hospital",0.00
"cable","hot_secondary_feed","shoulder","hospital",0.00
"cable","hot_secondary_feed","wint","multifunction",0.00
"cable","hot_secondary_feed","sum","multifunction",0.00
"cable","hot_secondary_feed","shoulder","multifunction",0.00
"cable","hot_secondary_feed","wint","northDistrict",0.00
"cable","hot_secondary_feed","sum","northDistrict",0.00
"cable","hot_secondary_feed","shoulder","northDistrict",0.00
"cable","hot_secondary_feed","wint","quality",0.00
"cable","hot_secondary_feed","sum","quality",0.00
"cable","hot_secondary_feed","shoulder","quality",0.00
"cable","hot_secondary_feed","wint","reserved",0.00
"cable","hot_secondary_feed","sum","reserved",0.00
"cable","hot_secondary_feed","shoulder","reserved",0.00
"cable","hot_secondary_feed","wint","residential",0.00
"cable","hot_secondary_feed","sum","residential",0.00
"cable","hot_secondary_feed","shoulder","residential",0.00
"cable","hot_secondary_feed","wint","school",0.00
"cable","hot_secondary_feed","sum","school",0.00
"cable","hot_secondary_feed","shoulder","school",0.00
"cable","hot_secondary_feed","wint","tech",0.00
"cable","hot_secondary_feed","sum","tech",0.00
"cable","hot_secondary_feed","shoulder","tech",0.00
"cable","hot_secondary_return","wint","dormitories",0.00
"cable","hot_secondary_return","sum","dormitories",0.00
"cable","hot_secondary_return","shoulder","dormitories",0.00
"cable","hot_secondary_return","wint","energyIsland",0.00
"cable","hot_secondary_return","sum","energyIsland",0.00
"cable","hot_secondary_return","shoulder","energyIsland",0.00
"cable","hot_secondary_return","wint","factory",0.00
"cable","hot_secondary_return","sum","factory",0.00
"cable","hot_secondary_return","shoulder","factory",0.00
"cable","hot_secondary_return","wint","factory_assembly",0.00
"cable","hot_secondary_return","sum","factory_assembly",0.00
"cable","hot_secondary_return","shoulder","factory_assembly",0.00
"cable","hot_secondary_return","wint","factory_blades",0.00
"cable","hot_secondary_return","sum","factory_blades",0.00
"cable","hot_secondary_return","shoulder","factory_blades",0.00
"cable","hot_secondary_return","wint","hospital",0.00
"cable","hot_secondary_return","sum","hospital",0.00
"cable","hot_secondary_return","shoulder","hospital",0.00
"cable","hot_secondary_return","wint","multifunction",0.00
"cable","hot_secondary_return","sum","multifunction",0.00
"cable","hot_secondary_return","shoulder","multifunction",0.00
"cable","hot_secondary_return","wint","northDistrict",0.00
"cable","hot_secondary_return","sum","northDistrict",0.00
"cable","hot_secondary_return","shoulder","northDistrict",0.00
"cable","hot_secondary_return","wint","quality",0.00
"cable","hot_secondary_return","sum","quality",0.00
"cable","hot_secondary_return","shoulder","quality",0.00
"cable","hot_secondary_return","wint","reserved",0.00
"cable","hot_secondary_return","sum","reserved",0.00
"cable","hot_secondary_return","shoulder","reserved",0.00
"cable","hot_secondary_return","wint","residential",0.00
"cable","hot_secondary_return","sum","residential",0.00
"cable","hot_secondary_return","shoulder","residential",0.00
"cable","hot_secondary_return","wint","school",0.00
"cable","hot_secondary_return","sum","school",0.00
"cable","hot_secondary_return","shoulder","school",0.00
"cable","hot_secondary_return","wint","tech",0.00
"cable","hot_secondary_return","sum","tech",0.00
"cable","hot_secondary_return","shoulder","tech",0.00
"cable","hydrogen","wint","dormitories",0.00
"cable","hydrogen","sum","dormitories",0.00
"cable","hydrogen","shoulder","dormitories",0.00
"cable","hydrogen","wint","energyIsland",0.00
"cable","hydrogen","sum","energyIsland",0.00
"cable","hydrogen","shoulder","energyIsland",0.00
"cable","hydrogen","wint","factory",0.00
"cable","hydrogen","sum","factory",0.00
"cable","hydrogen","shoulder","factory",0.00
"cable","hydrogen","wint","factory_assembly",0.00
"cable","hydrogen","sum","factory_assembly",0.00
"cable","hydrogen","shoulder","factory_assembly",0.00
"cable","hydrogen","wint","factory_blades",0.00
"cable","hydrogen","sum","factory_blades",0.00
"cable","hydrogen","shoulder","factory_blades",0.00
"cable","hydrogen","wint","hospital",0.00
"cable","hydrogen","sum","hospital",0.00
"cable","hydrogen","shoulder","hospital",0.00
"cable","hydrogen","wint","multifunction",0.00
"cable","hydrogen","sum","multifunction",0.00
"cable","hydrogen","shoulder","multifunction",0.00
"cable","hydrogen","wint","northDistrict",0.00
"cable","hydrogen","sum","northDistrict",0.00
"cable","hydrogen","shoulder","northDistrict",0.00
"cable","hydrogen","wint","quality",0.00
"cable","hydrogen","sum","quality",0.00
"cable","hydrogen","shoulder","quality",0.00
"cable","hydrogen","wint","reserved",0.00
"cable","hydrogen","sum","reserved",0.00
"cable","hydrogen","shoulder","reserved",0.00
"cable","hydrogen","wint","residential",0.00
"cable","hydrogen","sum","residential",0.00
"cable","hydrogen","shoulder","residential",0.00
"cable","hydrogen","wint","school",0.00
"cable","hydrogen","sum","school",0.00
"cable","hydrogen","shoulder","school",0.00
"cable","hydrogen","wint","tech",0.00
"cable","hydrogen","sum","tech",0.00
"cable","hydrogen","shoulder","tech",0.00
"cable","leachate","wint","dormitories",0.00
"cable","leachate","sum","dormitories",0.00
"cable","leachate","shoulder","dormitories",0.00
"cable","leachate","wint","energyIsland",0.00
"cable","leachate","sum","energyIsland",0.00
"cable","leachate","shoulder","energyIsland",0.00
"cable","leachate","wint","factory",0.00
"cable","leachate","sum","factory",0.00
"cable","leachate","shoulder","factory",0.00
"cable","leachate","wint","factory_assembly",0.00
"cable","leachate","sum","factory_assembly",0.00
"cable","leachate","shoulder","factory_assembly",0.00
"cable","leachate","wint","factory_blades",0.00
"cable","leachate","sum","factory_blades",0.00
"cable","leachate","shoulder","factory_blades",0.00
"cable","leachate","wint","hospital",0.00
"cable","leachate","sum","hospital",0.00
"cable","leachate","shoulder","hospital",0.00
"cable","leachate","wint","multifunction",0.00
"cable","leachate","sum","multifunction",0.00
"cable","leachate","shoulder","multifunction",0.00
"cable","leachate","wint","northDistrict",0.00
"cable","leachate","sum","northDistrict",0.00
"cable","leachate","shoulder","northDistrict",0.00
"cable","leachate","wint","quality",0.00
"cable","leachate","sum","quality",0.00
"cable","leachate","shoulder","quality",0.00
"cable","leachate","wint","reserved",0.00
"cable","leachate","sum","reserved",0.00
"cable","leachate","shoulder","reserved",0.00
"cable","leachate","wint","residential",0.00
"cable","leachate","sum","residential",0.00
"cable","leachate","shoulder","residential",0.00
"cable","leachate","wint","school",0.00
"cable","leachate","sum","school",0.00
"cable","leachate","shoulder","school",0.00
"cable","leachate","wint","tech",0.00
"cable","leachate","sum","tech",0.00
"cable","leachate","shoulder","tech",0.00
"cable","liquidFuel","wint","dormitories",0.00
"cable","liquidFuel","sum","dormitories",0.00
"cable","liquidFuel","shoulder","dormitories",0.00
"cable","liquidFuel","wint","energyIsland",0.00
"cable","liquidFuel","sum","energyIsland",0.00
"cable","liquidFuel","shoulder","energyIsland",0.00
"cable","liquidFuel","wint","factory",0.00
"cable","liquidFuel","sum","factory",0.00
"cable","liquidFuel","shoulder","factory",0.00
"cable","liquidFuel","wint","factory_assembly",0.00
"cable","liquidFuel","sum","factory_assembly",0.00
"cable","liquidFuel","shoulder","factory_assembly",0.00
"cable","liquidFuel","wint","factory_blades",0.00
"cable","liquidFuel","sum","factory_blades",0.00
"cable","liquidFuel","shoulder","factory_blades",0.00
"cable","liquidFuel","wint","hospital",0.00
"cable","liquidFuel","sum","hospital",0.00
"cable","liquidFuel","shoulder","hospital",0.00
"cable","liquidFuel","wint","multifunction",0.00
"cable","liquidFuel","sum","multifunction",0.00
"cable","liquidFuel","shoulder","multifunction",0.00
"cable","liquidFuel","wint","northDistrict",0.00
"cable","liquidFuel","sum","northDistrict",0.00
"cable","liquidFuel","shoulder","northDistrict",0.00
"cable","liquidFuel","wint","quality",0.00
"cable","liquidFuel","sum","quality",0.00
"cable","liquidFuel","shoulder","quality",0.00
"cable","liquidFuel","wint","reserved",0.00
"cable","liquidFuel","sum","reserved",0.00
"cable","liquidFuel","shoulder","reserved",0.00
"cable","liquidFuel","wint","residential",0.00
"cable","liquidFuel","sum","residential",0.00
"cable","liquidFuel","shoulder","residential",0.00
"cable","liquidFuel","wint","school",0.00
"cable","liquidFuel","sum","school",0.00
"cable","liquidFuel","shoulder","school",0.00
"cable","liquidFuel","wint","tech",0.00
"cable","liquidFuel","sum","tech",0.00
"cable","liquidFuel","shoulder","tech",0.00
"cable","LPG","wint","dormitories",0.00
"cable","LPG","sum","dormitories",0.00
"cable","LPG","shoulder","dormitories",0.00
"cable","LPG","wint","energyIsland",0.00
"cable","LPG","sum","energyIsland",0.00
"cable","LPG","shoulder","energyIsland",0.00
"cable","LPG","wint","factory",0.00
"cable","LPG","sum","factory",0.00
"cable","LPG","shoulder","factory",0.00
"cable","LPG","wint","factory_assembly",0.00
"cable","LPG","sum","factory_assembly",0.00
"cable","LPG","shoulder","factory_assembly",0.00
"cable","LPG","wint","factory_blades",0.00
"cable","LPG","sum","factory_blades",0.00
"cable","LPG","shoulder","factory_blades",0.00
"cable","LPG","wint","hospital",0.00
"cable","LPG","sum","hospital",0.00
"cable","LPG","shoulder","hospital",0.00
"cable","LPG","wint","multifunction",0.00
"cable","LPG","sum","multifunction",0.00
"cable","LPG","shoulder","multifunction",0.00
"cable","LPG","wint","northDistrict",0.00
"cable","LPG","sum","northDistrict",0.00
"cable","LPG","shoulder","northDistrict",0.00
"cable","LPG","wint","quality",0.00
"cable","LPG","sum","quality",0.00
"cable","LPG","shoulder","quality",0.00
"cable","LPG","wint","reserved",0.00
"cable","LPG","sum","reserved",0.00
"cable","LPG","shoulder","reserved",0.00
"cable","LPG","wint","residential",0.00
"cable","LPG","sum","residential",0.00
"cable","LPG","shoulder","residential",0.00
"cable","LPG","wint","school",0.00
"cable","LPG","sum","school",0.00
"cable","LPG","shoulder","school",0.00
"cable","LPG","wint","tech",0.00
"cable","LPG","sum","tech",0.00
"cable","LPG","shoulder","tech",0.00
"cable","manure","wint","dormitories",0.00
"cable","manure","sum","dormitories",0.00
"cable","manure","shoulder","dormitories",0.00
"cable","manure","wint","energyIsland",0.00
"cable","manure","sum","energyIsland",0.00
"cable","manure","shoulder","energyIsland",0.00
"cable","manure","wint","factory",0.00
"cable","manure","sum","factory",0.00
"cable","manure","shoulder","factory",0.00
"cable","manure","wint","factory_assembly",0.00
"cable","manure","sum","factory_assembly",0.00
"cable","manure","shoulder","factory_assembly",0.00
"cable","manure","wint","factory_blades",0.00
"cable","manure","sum","factory_blades",0.00
"cable","manure","shoulder","factory_blades",0.00
"cable","manure","wint","hospital",0.00
"cable","manure","sum","hospital",0.00
"cable","manure","shoulder","hospital",0.00
"cable","manure","wint","multifunction",0.00
"cable","manure","sum","multifunction",0.00
"cable","manure","shoulder","multifunction",0.00
"cable","manure","wint","northDistrict",0.00
"cable","manure","sum","northDistrict",0.00
"cable","manure","shoulder","northDistrict",0.00
"cable","manure","wint","quality",0.00
"cable","manure","sum","quality",0.00
"cable","manure","shoulder","quality",0.00
"cable","manure","wint","reserved",0.00
"cable","manure","sum","reserved",0.00
"cable","manure","shoulder","reserved",0.00
"cable","manure","wint","residential",0.00
"cable","manure","sum","residential",0.00
"cable","manure","shoulder","residential",0.00
"cable","manure","wint","school",0.00
"cable","manure","sum","school",0.00
"cable","manure","shoulder","school",0.00
"cable","manure","wint","tech",0.00
"cable","manure","sum","tech",0.00
"cable","manure","shoulder","tech",0.00
"cable","metal","wint","dormitories",0.00
"cable","metal","sum","dormitories",0.00
"cable","metal","shoulder","dormitories",0.00
"cable","metal","wint","energyIsland",0.00
"cable","metal","sum","energyIsland",0.00
"cable","metal","shoulder","energyIsland",0.00
"cable","metal","wint","factory",0.00
"cable","metal","sum","factory",0.00
"cable","metal","shoulder","factory",0.00
"cable","metal","wint","factory_assembly",0.00
"cable","metal","sum","factory_assembly",0.00
"cable","metal","shoulder","factory_assembly",0.00
"cable","metal","wint","factory_blades",0.00
"cable","metal","sum","factory_blades",0.00
"cable","metal","shoulder","factory_blades",0.00
"cable","metal","wint","hospital",0.00
"cable","metal","sum","hospital",0.00
"cable","metal","shoulder","hospital",0.00
"cable","metal","wint","multifunction",0.00
"cable","metal","sum","multifunction",0.00
"cable","metal","shoulder","multifunction",0.00
"cable","metal","wint","northDistrict",0.00
"cable","metal","sum","northDistrict",0.00
"cable","metal","shoulder","northDistrict",0.00
"cable","metal","wint","quality",0.00
"cable","metal","sum","quality",0.00
"cable","metal","shoulder","quality",0.00
"cable","metal","wint","reserved",0.00
"cable","metal","sum","reserved",0.00
"cable","metal","shoulder","reserved",0.00
"cable","metal","wint","residential",0.00
"cable","metal","sum","residential",0.00
"cable","metal","shoulder","residential",0.00
"cable","metal","wint","school",0.00
"cable","metal","sum","school",0.00
"cable","metal","shoulder","school",0.00
"cable","metal","wint","tech",0.00
"cable","metal","sum","tech",0.00
"cable","metal","shoulder","tech",0.00
"cable","methane","wint","dormitories",0.00
"cable","methane","sum","dormitories",0.00
"cable","methane","shoulder","dormitories",0.00
"cable","methane","wint","energyIsland",0.00
"cable","methane","sum","energyIsland",0.00
"cable","methane","shoulder","energyIsland",0.00
"cable","methane","wint","factory",0.00
"cable","methane","sum","factory",0.00
"cable","methane","shoulder","factory",0.00
"cable","methane","wint","factory_assembly",0.00
"cable","methane","sum","factory_assembly",0.00
"cable","methane","shoulder","factory_assembly",0.00
"cable","methane","wint","factory_blades",0.00
"cable","methane","sum","factory_blades",0.00
"cable","methane","shoulder","factory_blades",0.00
"cable","methane","wint","hospital",0.00
"cable","methane","sum","hospital",0.00
"cable","methane","shoulder","hospital",0.00
"cable","methane","wint","multifunction",0.00
"cable","methane","sum","multifunction",0.00
"cable","methane","shoulder","multifunction",0.00
"cable","methane","wint","northDistrict",0.00
"cable","methane","sum","northDistrict",0.00
"cable","methane","shoulder","northDistrict",0.00
"cable","methane","wint","quality",0.00
"cable","methane","sum","quality",0.00
"cable","methane","shoulder","quality",0.00
"cable","methane","wint","reserved",0.00
"cable","methane","sum","reserved",0.00
"cable","methane","shoulder","reserved",0.00
"cable","methane","wint","residential",0.00
"cable","methane","sum","residential",0.00
"cable","methane","shoulder","residential",0.00
"cable","methane","wint","school",0.00
"cable","methane","sum","school",0.00
"cable","methane","shoulder","school",0.00
"cable","methane","wint","tech",0.00
"cable","methane","sum","tech",0.00
"cable","methane","shoulder","tech",0.00
"cable","methanol","wint","dormitories",0.00
"cable","methanol","sum","dormitories",0.00
"cable","methanol","shoulder","dormitories",0.00
"cable","methanol","wint","energyIsland",0.00
"cable","methanol","sum","energyIsland",0.00
"cable","methanol","shoulder","energyIsland",0.00
"cable","methanol","wint","factory",0.00
"cable","methanol","sum","factory",0.00
"cable","methanol","shoulder","factory",0.00
"cable","methanol","wint","factory_assembly",0.00
"cable","methanol","sum","factory_assembly",0.00
"cable","methanol","shoulder","factory_assembly",0.00
"cable","methanol","wint","factory_blades",0.00
"cable","methanol","sum","factory_blades",0.00
"cable","methanol","shoulder","factory_blades",0.00
"cable","methanol","wint","hospital",0.00
"cable","methanol","sum","hospital",0.00
"cable","methanol","shoulder","hospital",0.00
"cable","methanol","wint","multifunction",0.00
"cable","methanol","sum","multifunction",0.00
"cable","methanol","shoulder","multifunction",0.00
"cable","methanol","wint","northDistrict",0.00
"cable","methanol","sum","northDistrict",0.00
"cable","methanol","shoulder","northDistrict",0.00
"cable","methanol","wint","quality",0.00
"cable","methanol","sum","quality",0.00
"cable","methanol","shoulder","quality",0.00
"cable","methanol","wint","reserved",0.00
"cable","methanol","sum","reserved",0.00
"cable","methanol","shoulder","reserved",0.00
"cable","methanol","wint","residential",0.00
"cable","methanol","sum","residential",0.00
"cable","methanol","shoulder","residential",0.00
"cable","methanol","wint","school",0.00
"cable","methanol","sum","school",0.00
"cable","methanol","shoulder","school",0.00
"cable","methanol","wint","tech",0.00
"cable","methanol","sum","tech",0.00
"cable","methanol","shoulder","tech",0.00
"cable","MSW","wint","dormitories",0.00
"cable","MSW","sum","dormitories",0.00
"cable","MSW","shoulder","dormitories",0.00
"cable","MSW","wint","energyIsland",0.00
"cable","MSW","sum","energyIsland",0.00
"cable","MSW","shoulder","energyIsland",0.00
"cable","MSW","wint","factory",0.00
"cable","MSW","sum","factory",0.00
"cable","MSW","shoulder","factory",0.00
"cable","MSW","wint","factory_assembly",0.00
"cable","MSW","sum","factory_assembly",0.00
"cable","MSW","shoulder","factory_assembly",0.00
"cable","MSW","wint","factory_blades",0.00
"cable","MSW","sum","factory_blades",0.00
"cable","MSW","shoulder","factory_blades",0.00
"cable","MSW","wint","hospital",0.00
"cable","MSW","sum","hospital",0.00
"cable","MSW","shoulder","hospital",0.00
"cable","MSW","wint","multifunction",0.00
"cable","MSW","sum","multifunction",0.00
"cable","MSW","shoulder","multifunction",0.00
"cable","MSW","wint","northDistrict",0.00
"cable","MSW","sum","northDistrict",0.00
"cable","MSW","shoulder","northDistrict",0.00
"cable","MSW","wint","quality",0.00
"cable","MSW","sum","quality",0.00
"cable","MSW","shoulder","quality",0.00
"cable","MSW","wint","reserved",0.00
"cable","MSW","sum","reserved",0.00
"cable","MSW","shoulder","reserved",0.00
"cable","MSW","wint","residential",0.00
"cable","MSW","sum","residential",0.00
"cable","MSW","shoulder","residential",0.00
"cable","MSW","wint","school",0.00
"cable","MSW","sum","school",0.00
"cable","MSW","shoulder","school",0.00
"cable","MSW","wint","tech",0.00
"cable","MSW","sum","tech",0.00
"cable","MSW","shoulder","tech",0.00
"cable","nuclearFuelSpent","wint","dormitories",0.00
"cable","nuclearFuelSpent","sum","dormitories",0.00
"cable","nuclearFuelSpent","shoulder","dormitories",0.00
"cable","nuclearFuelSpent","wint","energyIsland",0.00
"cable","nuclearFuelSpent","sum","energyIsland",0.00
"cable","nuclearFuelSpent","shoulder","energyIsland",0.00
"cable","nuclearFuelSpent","wint","factory",0.00
"cable","nuclearFuelSpent","sum","factory",0.00
"cable","nuclearFuelSpent","shoulder","factory",0.00
"cable","nuclearFuelSpent","wint","factory_assembly",0.00
"cable","nuclearFuelSpent","sum","factory_assembly",0.00
"cable","nuclearFuelSpent","shoulder","factory_assembly",0.00
"cable","nuclearFuelSpent","wint","factory_blades",0.00
"cable","nuclearFuelSpent","sum","factory_blades",0.00
"cable","nuclearFuelSpent","shoulder","factory_blades",0.00
"cable","nuclearFuelSpent","wint","hospital",0.00
"cable","nuclearFuelSpent","sum","hospital",0.00
"cable","nuclearFuelSpent","shoulder","hospital",0.00
"cable","nuclearFuelSpent","wint","multifunction",0.00
"cable","nuclearFuelSpent","sum","multifunction",0.00
"cable","nuclearFuelSpent","shoulder","multifunction",0.00
"cable","nuclearFuelSpent","wint","northDistrict",0.00
"cable","nuclearFuelSpent","sum","northDistrict",0.00
"cable","nuclearFuelSpent","shoulder","northDistrict",0.00
"cable","nuclearFuelSpent","wint","quality",0.00
"cable","nuclearFuelSpent","sum","quality",0.00
"cable","nuclearFuelSpent","shoulder","quality",0.00
"cable","nuclearFuelSpent","wint","reserved",0.00
"cable","nuclearFuelSpent","sum","reserved",0.00
"cable","nuclearFuelSpent","shoulder","reserved",0.00
"cable","nuclearFuelSpent","wint","residential",0.00
"cable","nuclearFuelSpent","sum","residential",0.00
"cable","nuclearFuelSpent","shoulder","residential",0.00
"cable","nuclearFuelSpent","wint","school",0.00
"cable","nuclearFuelSpent","sum","school",0.00
"cable","nuclearFuelSpent","shoulder","school",0.00
"cable","nuclearFuelSpent","wint","tech",0.00
"cable","nuclearFuelSpent","sum","tech",0.00
"cable","nuclearFuelSpent","shoulder","tech",0.00
"cable","oilUsed","wint","dormitories",0.00
"cable","oilUsed","sum","dormitories",0.00
"cable","oilUsed","shoulder","dormitories",0.00
"cable","oilUsed","wint","energyIsland",0.00
"cable","oilUsed","sum","energyIsland",0.00
"cable","oilUsed","shoulder","energyIsland",0.00
"cable","oilUsed","wint","factory",0.00
"cable","oilUsed","sum","factory",0.00
"cable","oilUsed","shoulder","factory",0.00
"cable","oilUsed","wint","factory_assembly",0.00
"cable","oilUsed","sum","factory_assembly",0.00
"cable","oilUsed","shoulder","factory_assembly",0.00
"cable","oilUsed","wint","factory_blades",0.00
"cable","oilUsed","sum","factory_blades",0.00
"cable","oilUsed","shoulder","factory_blades",0.00
"cable","oilUsed","wint","hospital",0.00
"cable","oilUsed","sum","hospital",0.00
"cable","oilUsed","shoulder","hospital",0.00
"cable","oilUsed","wint","multifunction",0.00
"cable","oilUsed","sum","multifunction",0.00
"cable","oilUsed","shoulder","multifunction",0.00
"cable","oilUsed","wint","northDistrict",0.00
"cable","oilUsed","sum","northDistrict",0.00
"cable","oilUsed","shoulder","northDistrict",0.00
"cable","oilUsed","wint","quality",0.00
"cable","oilUsed","sum","quality",0.00
"cable","oilUsed","shoulder","quality",0.00
"cable","oilUsed","wint","reserved",0.00
"cable","oilUsed","sum","reserved",0.00
"cable","oilUsed","shoulder","reserved",0.00
"cable","oilUsed","wint","residential",0.00
"cable","oilUsed","sum","residential",0.00
"cable","oilUsed","shoulder","residential",0.00
"cable","oilUsed","wint","school",0.00
"cable","oilUsed","sum","school",0.00
"cable","oilUsed","shoulder","school",0.00
"cable","oilUsed","wint","tech",0.00
"cable","oilUsed","sum","tech",0.00
"cable","oilUsed","shoulder","tech",0.00
"cable","ozone","wint","dormitories",0.00
"cable","ozone","sum","dormitories",0.00
"cable","ozone","shoulder","dormitories",0.00
"cable","ozone","wint","energyIsland",0.00
"cable","ozone","sum","energyIsland",0.00
"cable","ozone","shoulder","energyIsland",0.00
"cable","ozone","wint","factory",0.00
"cable","ozone","sum","factory",0.00
"cable","ozone","shoulder","factory",0.00
"cable","ozone","wint","factory_assembly",0.00
"cable","ozone","sum","factory_assembly",0.00
"cable","ozone","shoulder","factory_assembly",0.00
"cable","ozone","wint","factory_blades",0.00
"cable","ozone","sum","factory_blades",0.00
"cable","ozone","shoulder","factory_blades",0.00
"cable","ozone","wint","hospital",0.00
"cable","ozone","sum","hospital",0.00
"cable","ozone","shoulder","hospital",0.00
"cable","ozone","wint","multifunction",0.00
"cable","ozone","sum","multifunction",0.00
"cable","ozone","shoulder","multifunction",0.00
"cable","ozone","wint","northDistrict",0.00
"cable","ozone","sum","northDistrict",0.00
"cable","ozone","shoulder","northDistrict",0.00
"cable","ozone","wint","quality",0.00
"cable","ozone","sum","quality",0.00
"cable","ozone","shoulder","quality",0.00
"cable","ozone","wint","reserved",0.00
"cable","ozone","sum","reserved",0.00
"cable","ozone","shoulder","reserved",0.00
"cable","ozone","wint","residential",0.00
"cable","ozone","sum","residential",0.00
"cable","ozone","shoulder","residential",0.00
"cable","ozone","wint","school",0.00
"cable","ozone","sum","school",0.00
"cable","ozone","shoulder","school",0.00
"cable","ozone","wint","tech",0.00
"cable","ozone","sum","tech",0.00
"cable","ozone","shoulder","tech",0.00
"cable","propane","wint","dormitories",0.00
"cable","propane","sum","dormitories",0.00
"cable","propane","shoulder","dormitories",0.00
"cable","propane","wint","energyIsland",0.00
"cable","propane","sum","energyIsland",0.00
"cable","propane","shoulder","energyIsland",0.00
"cable","propane","wint","factory",0.00
"cable","propane","sum","factory",0.00
"cable","propane","shoulder","factory",0.00
"cable","propane","wint","factory_assembly",0.00
"cable","propane","sum","factory_assembly",0.00
"cable","propane","shoulder","factory_assembly",0.00
"cable","propane","wint","factory_blades",0.00
"cable","propane","sum","factory_blades",0.00
"cable","propane","shoulder","factory_blades",0.00
"cable","propane","wint","hospital",0.00
"cable","propane","sum","hospital",0.00
"cable","propane","shoulder","hospital",0.00
"cable","propane","wint","multifunction",0.00
"cable","propane","sum","multifunction",0.00
"cable","propane","shoulder","multifunction",0.00
"cable","propane","wint","northDistrict",0.00
"cable","propane","sum","northDistrict",0.00
"cable","propane","shoulder","northDistrict",0.00
"cable","propane","wint","quality",0.00
"cable","propane","sum","quality",0.00
"cable","propane","shoulder","quality",0.00
"cable","propane","wint","reserved",0.00
"cable","propane","sum","reserved",0.00
"cable","propane","shoulder","reserved",0.00
"cable","propane","wint","residential",0.00
"cable","propane","sum","residential",0.00
"cable","propane","shoulder","residential",0.00
"cable","propane","wint","school",0.00
"cable","propane","sum","school",0.00
"cable","propane","shoulder","school",0.00
"cable","propane","wint","tech",0.00
"cable","propane","sum","tech",0.00
"cable","propane","shoulder","tech",0.00
"cable","rain","wint","dormitories",0.00
"cable","rain","sum","dormitories",0.00
"cable","rain","shoulder","dormitories",0.00
"cable","rain","wint","energyIsland",0.00
"cable","rain","sum","energyIsland",0.00
"cable","rain","shoulder","energyIsland",0.00
"cable","rain","wint","factory",0.00
"cable","rain","sum","factory",0.00
"cable","rain","shoulder","factory",0.00
"cable","rain","wint","factory_assembly",0.00
"cable","rain","sum","factory_assembly",0.00
"cable","rain","shoulder","factory_assembly",0.00
"cable","rain","wint","factory_blades",0.00
"cable","rain","sum","factory_blades",0.00
"cable","rain","shoulder","factory_blades",0.00
"cable","rain","wint","hospital",0.00
"cable","rain","sum","hospital",0.00
"cable","rain","shoulder","hospital",0.00
"cable","rain","wint","multifunction",0.00
"cable","rain","sum","multifunction",0.00
"cable","rain","shoulder","multifunction",0.00
"cable","rain","wint","northDistrict",0.00
"cable","rain","sum","northDistrict",0.00
"cable","rain","shoulder","northDistrict",0.00
"cable","rain","wint","quality",0.00
"cable","rain","sum","quality",0.00
"cable","rain","shoulder","quality",0.00
"cable","rain","wint","reserved",0.00
"cable","rain","sum","reserved",0.00
"cable","rain","shoulder","reserved",0.00
"cable","rain","wint","residential",0.00
"cable","rain","sum","residential",0.00
"cable","rain","shoulder","residential",0.00
"cable","rain","wint","school",0.00
"cable","rain","sum","school",0.00
"cable","rain","shoulder","school",0.00
"cable","rain","wint","tech",0.00
"cable","rain","sum","tech",0.00
"cable","rain","shoulder","tech",0.00
"cable","recyclables","wint","dormitories",0.00
"cable","recyclables","sum","dormitories",0.00
"cable","recyclables","shoulder","dormitories",0.00
"cable","recyclables","wint","energyIsland",0.00
"cable","recyclables","sum","energyIsland",0.00
"cable","recyclables","shoulder","energyIsland",0.00
"cable","recyclables","wint","factory",0.00
"cable","recyclables","sum","factory",0.00
"cable","recyclables","shoulder","factory",0.00
"cable","recyclables","wint","factory_assembly",0.00
"cable","recyclables","sum","factory_assembly",0.00
"cable","recyclables","shoulder","factory_assembly",0.00
"cable","recyclables","wint","factory_blades",0.00
"cable","recyclables","sum","factory_blades",0.00
"cable","recyclables","shoulder","factory_blades",0.00
"cable","recyclables","wint","hospital",0.00
"cable","recyclables","sum","hospital",0.00
"cable","recyclables","shoulder","hospital",0.00
"cable","recyclables","wint","multifunction",0.00
"cable","recyclables","sum","multifunction",0.00
"cable","recyclables","shoulder","multifunction",0.00
"cable","recyclables","wint","northDistrict",0.00
"cable","recyclables","sum","northDistrict",0.00
"cable","recyclables","shoulder","northDistrict",0.00
